artist_id,artist_name,artist_popularity,artist_genres,artist_followers
6RHTUrRF63xao58xh9FXYJ,IVE,79,"['k-pop', 'k-pop girl group']",2131253
7dOvC6mtaZ6jvuReZwMkkM,AO Meally,19,[],7
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,78,"['escape room', 'hip hop', 'indie soul', 'neo soul']",2345238
37BIBvfliXJpSgn10yQUJM,Mr. Naisgai,58,[],2277
0mA4dkNGiN4fqTBi2SLlAv,Edgardo Nuñez,73,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",545986
568Mijeve4yb7rwe9EYDSn,Grupo Primer Proyecto,7,[],2
3HShZ9OYr5GdhHI8DU9Yzy,Duvy,49,['canadian hip hop'],23077
4IVAbR2w4JJNJDDRFP3E83,6LACK,76,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",4214626
0lAWpj5szCSwM4rUMHYmrr,Måneskin,81,"['indie rock italiano', 'italian pop', 'pop']",7321669
4o6dCIkmONTJL0ByDDUNYd,Mind’s Eye,51,[],27781
0EBQs3FuhHrwUixSsKI2Dn,Zkeircrow,15,[],40
4axKuDPr6WKcDCyh8vueTY,Luar La L,69,"['trap latino', 'urbano latino']",295935
246dkjvS1zLTtiykXe5h60,Post Malone,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",40596569
1EnZjgGD81emhSdq6adEKt,GRAVECHILL,58,"['chill phonk', 'drift phonk']",30190
2L9DVKDXY3W8uRl5TwLbMC,Colby Acuff,52,['modern country pop'],30329
6IiZemRMna678qNhiRkYI5,Bedouine,45,"['chamber folk', 'chamber pop', 'indie folk']",85406
5SXuuuRpukkTvsLuUknva1,Baby Keem,79,['rap'],1473687
3e7awlrlDSwF3iM0WBjGMp,Little Mix,76,"['girl group', 'pop', 'talent show', 'uk pop']",11381588
6AMd49uBDJfhf30Ak2QR5s,Coi Leray,79,"['new jersey underground rap', 'trap queen']",561463
4JU62Q03lowoifgSp6ffuU,Seuss Mace,27,[],3186
5g63iWaMJ2UrkZMkCC8dMi,Lil Tracy,71,"['cloud rap', 'melodic rap']",644927
0XeEobZplHxzM9QzFQWLiR,Eslabon Armado,86,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",3983319
3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship,73,"['ccm', 'christian music', 'worship']",2355165
0y33MPw94ln3pVCaRYAfE8,Syko Bob,26,[],4725
4qUoZ6ErhTYFhAI0W1iI9q,Ezekiel,60,"['hyperpop', 'sigilkore', 'sped up']",97374
2L0WmgzvOHv3xAbc3NY3K6,pluvia,56,"['environmental', 'rain']",655
6eYFryfcEu3QSq59D62wZQ,Brendon Urie,63,[],103412
1ZbmerOthZbxz5eR3c9Mn1,Icewear Vezzo,57,"['detroit hip hop', 'detroit trap', 'florida drill', 'memphis hip hop']",156052
6tPHARSq45lQ8BSALCfkFC,Lainey Wilson,71,"['contemporary country', 'modern country pop']",234994
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,80,"['indie pop', 'la indie', 'pov: indie']",1740800
3StB6ddX8vfwCGVD9HlNUw,Take A Daytrip,43,[],15507
38epWdyauFwdRkldqUMfWE,Chucky73,58,"['trap dominicano', 'trap latino']",209175
3qqkHeEhezlIaNj1vFYH2r,spill tab,52,['modern indie pop'],74547
1skQAGBqxcg6PiiioSVtKp,Scary Light,7,[],47
6AUl0ykLLpvTktob97x9hO,Tee Grizzley,68,"['detroit hip hop', 'detroit trap', 'rap', 'southern hip hop', 'trap']",3350932
5D7x9esAF6twPxuOqSMkeO,Justin Morales,58,"['corrido', 'corridos tumbados', 'sierreno']",296634
3444S3C4U9Ts86BnCtSPRV,Treaty Oak Revival,55,['texas country'],20784
3kft86DbqCNr7rjq3pEj0G,Sarah Cothran,58,['gen z singer-songwriter'],273625
60JjUCBeLsuJ95WFvqFiFz,Dante Bowe,60,['ccm'],171240
6eJa3zG1QZLRB3xgRuyxbm,Dayglow,67,"['austindie', 'indie rock', 'pov: indie']",889549
2IDLDx25HU1nQMKde4n61a,Rich Brian,69,['indonesian hip hop'],2157350
0aOIluXr131XqrXFwFCFGT,Sevek,65,[],11284
1p6CdzJRoicjRcSdWoB9Qc,Mitchell Tenpenny,65,"['contemporary country', 'country road', 'heartland rock', 'modern country rock']",393639
2C32BFATM0fyN4FFTl3fHe,Royal Rain,51,['rain'],195
3j0NWNepdxwMo3NXEnhcol,Tiffany Tatreau,44,[],1484
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,74,"['alternative pop rock', 'pov: indie']",1087457
0eRbECAGCLLiTyVXPBRexU,Jon Batiste,60,['new orleans jazz'],311648
4j2Nl10LgodE4eE60kwa72,Yo Baby,7,[],396
4lhUHpVOXmkEBGGHV71QCh,Chance Peña,66,[],92966
31t9hT68QYCDPWkkUVrQjY,Bravo the Bagchaser,53,['cali rap'],81837
0OO76E5lRfeyBI3fkA73Dr,siouxxie sixxsta,58,"['glitchcore', 'hyperpop', 'sped up']",180654
4pQxRQ2bUyVpk89wzztCLw,Los Del Limit,62,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",615238
7tFehEdzjjoeiwUExR89qs,KANKAN,62,"['pluggnb', 'rage rap']",235689
4DW34vji6G9GgGY0k2mic7,Chad Smith,49,['rock drums'],2896
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,78,"['ohio hip hop', 'pop rap']",5062474
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,76,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",3674789
3MdXrJWsbVzdn6fe5JYkSQ,Latto,72,['trap queen'],1034952
5cdrxr9s52oZCf78xOLa4R,Tee,48,[],2914
6wDDxmc6DCL53dpL6uMjqM,Wassup Rocker,51,['aesthetic rap'],25784
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,89,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",25990503
6kPf6aO5cAHU2RJUDN1UUy,Beto Sierra,62,[],19417
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,76,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2584035
5L15t6I0PQS9SBXbiklPEN,Summrs,63,"['glitchcore', 'plugg']",262516
15ZjD8Gus20Miqw3fdOaXX,Stunna Gambino,53,['nyc rap'],85695
15iVAtD3s3FsQR4w1v6M0P,Chief Keef,74,"['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",3852916
22y08IZx7u6SWpsfap1Cub,Rio Romeo,57,"['pov: indie', 'weirdcore']",130664
5yy76ufVriyvidNSvXlRU1,Clever,60,['alabama rap'],72360
6dLuQ5qXxIuWc5urxfIiZR,Calle 24,69,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",312871
7qmLUka1qXXjTqoYxQD9dY,Ballgreezy,7,[],77
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,75,"['r&b', 'rap']",6345590
7MbxdnkfBJ2STy1K8VzbzJ,The Frequency Shifters,55,[],298
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,71,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",2027690
4fpwOzxFRMVGfd197dKIdY,Boldy James,63,"['alternative hip hop', 'boom bap', 'drumless hip hop']",135620
0z7Yuv7DuDQ5SaVn4VSlLt,Lisa Hannigan,54,"['irish rock', 'irish singer-songwriter']",177158
7rkW85dBwwrJtlHRDkJDAC,NAV,74,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'toronto rap', 'trap']",3294956
1YhMWppPt9RVODKD1KCs7W,El Bebeto,63,"['banda', 'mariachi', 'musica mexicana', 'norteno', 'ranchera']",2245893
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,83,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",12432934
10I1X1Vygp2J6R4jP5gF10,Chris Bandi,40,['country pop'],26905
4QTUTpSoTX3n9uMvuvyQsy,Hope,42,['mgp'],2937
6Vy1VMVCyTgbcmA1iz0QFg,Eli Fross,55,['brooklyn drill'],107945
4TshyQDihSYXSWqvclXl3I,Parmalee,63,"['contemporary country', 'country road', 'modern country rock', 'modern uplift']",206180
5CiGnKThu5ctn9pBxv7DGa,benny blanco,72,['pop'],1048107
3uwAm6vQy7kWPS2bciKWx9,girl in red,74,"['alt z', 'bedroom pop', 'indie pop', 'norwegian indie', 'pop', 'pov: indie']",5974362
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,72,"['alt z', 'electropop', 'pop']",2147664
6qW2MCeqjNlMwiLl0JPbuZ,framed,59,['sped up'],67680
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,82,"['brooklyn drill', 'rap']",12468326
4Js9eYwAf9rypNtV8pNSw9,Petey Pablo,59,"['crunk', 'dirty south rap', 'north carolina hip hop', 'southern hip hop']",505950
5BozIJTTNCufaZpjhy2der,DJ Dahi,59,[],4913
4LWwYvKY3xAcMVHsLxaaPV,Lil Hank,24,[],115
44vREmJC0OlVZjZaGLqVEd,Morray,64,['pop rap'],212264
6nVcHLIgY5pE2YCl8ubca1,Jhayco,83,"['reggaeton', 'trap latino', 'urbano latino']",6009319
7xXZvo6uN6Zm1DBnoFzJIN,J King,28,[],439
4L2dV3zY7RmkeiNO035Fi0,Mufasa & Hypeman,62,[],11100
6lay1nwbE6hTx1jivysUAL,Princess Nokia,60,"['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'trap queen']",586110
5pyVHz7lcfqKoV9BflFYwN,Jameson Rodgers,58,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']",68751
4tm8CEdm4pkQsEh4jIr9Yp,Santa Fe Klan,77,"['mexican hip hop', 'nueva musica mexicana']",7812274
1TA5sGRlKUJXBN4ZyJuDIX,Blessd,76,"['reggaeton', 'urbano latino']",2059953
6LuN9FCkKOj5PcnpouEgny,Khalid,85,"['pop', 'pop r&b']",15965136
65jIUih0ZeTUJhSTRuYxpi,Omy de Oro,57,"['trap latino', 'urbano latino']",254571
70voqwBevpJTrVCLt3gE0T,Ashten Ray,24,[],3781
6c10vP5GpwZ2j8CiuuWeS4,Choppa Wop,24,[],69
5y2Xq6xcjJb2jVM54GHK3t,John Legend,76,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",6473602
3Ps6le7tj5BdNtdnfNgTU4,6 Dogs,51,"['cloud rap', 'dark trap', 'melodic rap', 'vapor trap']",291050
6JFaTYyfO9VRWnlC3ypYJh,YOUNGX777,59,[],9857
0a0yEq1JhXDqzMlxguFvv0,Lillian Castillo,45,[],638
7jDblfQQLFAZCKXFfoGZ9Q,Jay Worthy,54,['drumless hip hop'],31910
21J3YJTyq1biE3SvSNjzuf,Capleton,55,"['dancehall', 'lovers rock', 'reggae', 'roots reggae']",300565
1JeY1HkXL8bR7ljheqDrMv,Timo,30,['chicago drill'],9216
1nA3PfIG61TQDOhJPrdhgz,Kura,12,[],1
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,78,['pop'],9463907
49HlOY4gkHqsYG9GCuhkcc,Celeste,61,['british soul'],419757
1glBi4zyzqaSQoy8ReU0rz,Grupo Los de la O,69,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno']",707643
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,73,"['contemporary country', 'country', 'country road']",2933121
3U9GXkqHEgUlQw5rNQ6FV5,Nuely,7,[],184
5Dl3HXZjG6ZOWT5cV375lk,Yo-Yo Ma,67,"['chamber ensemble', 'classical cello', 'classical performance']",563882
3rROvEsUJJ9y55g1PLaA16,Robert Trujillo,48,[],5430
4bPiOPI4V99cepEftvBYak,Banda Los Recoditos,68,"['banda', 'musica mexicana', 'norteno']",4269943
66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,72,"['contemporary country', 'country', 'country dawn', 'country road']",3521436
04gDigrS5kc9YWfZHwBETP,Maroon 5,85,['pop'],40480877
0bBz5bRBkExaej2HxtVfCw,347aidan,68,['sad rap'],421468
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,70,"['melodic rap', 'rap conscient', 'vapor trap']",5078578
4fLI0k9CYGyFdyuJ3KeZUV,Stige,27,[],332
4tu8A7n5giy6WuJoLiu4Uf,Jah$tar,22,['philly rap'],1178
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,69,"['dance pop', 'neo mellow', 'pop']",2465798
5bSfBBCxY8QAk4Pifveisz,La Arrolladora Banda El Limón De Rene Camacho,74,"['banda', 'musica mexicana', 'norteno']",6031236
1Tp7C6LzxZe9Mix6rn4zbI,Wilderado,55,"['indie folk', 'stomp and holler']",92348
7anlf5DZSlq7ohLwu2nSHO,EBK Durkio,28,[],42
7riQPkkGZBnTh9ve5qIhYo,Mareux,67,['dark synthpop'],212527
3S0tlB4fE7ChxI2pWz8Xip,Giggs,61,"['grime', 'london rap', 'uk hip hop']",453496
4RddZ3iHvSpGV4dvATac9X,Papa Roach,72,"['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']",4752546
4mHSoO9E4E15Kpxb0brKBS,Boss Top,43,['chicago drill'],30840
59HbaJ5E8ud7FNLGqUN1KH,Capella Grey,56,['pop rap'],44077
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,75,['sad rap'],3335643
7iK8PXO48WeuP03g8YR51W,Myke Towers,87,"['reggaeton', 'trap latino', 'urbano latino']",11214320
718COspgdWOnwOFpJHRZHS,Luke Combs,86,"['contemporary country', 'country']",8495239
360IAlyVv4PCEVjgyMZrxK,Miguel,81,['r&b'],4631842
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,81,"['melodic rap', 'rap']",8668179
1SjoiuYpn7l6bt178gNto7,Leesta,19,[],994
2oWN3OXJUk1mh7CAhkJeqX,Thunder In Paradise,49,['rain'],128
53Gnd3lGlcL8ua9Yyu9xDP,Amanda Cook,55,"['canadian ccm', 'ccm', 'deep ccm', 'world worship']",115153
2XIbOWDT5vZPW7jNyzdfcK,Caskets,61,['metalcore'],92002
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,78,"['atl hip hop', 'rap', 'trap']",2754087
6MWr1SmTaCU5BJzOZxwJEw,Larry Fleet,60,['modern country pop'],79524
7501C4PyvqS1BWbmrYq3LF,mei ehara,40,['j-indie'],34688
71szvmFWd7TUa7b6XmXj9k,Emmy Meli,55,[],158020
3IaKn0ExWTMPqa0mscUYw3,Only The Family,62,['chicago rap'],336255
6W32hq7OVgrNXNCEU4RgfD,Tamae,50,[],2518
0f5nVCcR06GX8Qikz0COtT,Omarion,64,"['dance pop', 'hip pop', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",2771981
40ZElxHldNyvn7x8WRC6fh,Pink Siifu,48,"['drumless hip hop', 'experimental hip hop']",50434
03NN8FAKofZU6phsfHLKPw,Chris Brown,56,[],5381
51Blml2LZPmy7TTiAg47vQ,U2,78,"['irish rock', 'permanent wave', 'rock']",11074771
16mcbsKWKfaPgtPLXACWC4,El Tiburon Mayor,23,[],444
5rkVyNGXEgeUqKkB5ccK83,Ashanti,71,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",2717214
0KKUc4amZyvswV2YL6WTar,Mariah Angeliq,65,"['rap latina', 'trap latino', 'urbano latino']",437422
4SOtk3HtPYKqxnVuxNBMti,Donovan Woods,56,"['canadian singer-songwriter', 'indie folk']",76891
6Y64EaNqpqcZYTgs4c76gF,jxdn,64,['pop punk'],975747
4xE3NbWDeC7BEIlzQIjG5H,Nature Recordings,53,"['rain', 'sound']",646
0ZMoJIyiDeIMJOqt7Pu74b,Brooke Maxwell,22,[],991
5LGo1zHegJTWzqVXgeNplt,Ryan Mack,64,['irish pop'],185261
3gfeKrOBLlmoaUXfGJzmS5,Austin Farwell,62,[],81414
0XFgyr4jwM0MGeZZW0VzA5,DVRST,71,"['chill phonk', 'drift phonk']",337082
3FLUBwpAnaIlIKeaBfsxFe,Kito,57,['electra'],32221
5PHYg0IcnpyZJ1y9euAx4i,YTB Trench,38,[],12782
5vBSrE1xujD2FXYRarbAXc,Years & Years,68,"['gauze pop', 'pop', 'tropical house', 'uk pop']",1958346
5J4lfhk7TjyGm6d3T0pqyV,OKENYO,20,['australian hip hop'],3549
01XYiBYaoMJcNhPokrg0l0,STAYC,67,"['k-pop', 'k-pop girl group']",1308284
04uu8U3I1h26Fp2NBkPTRZ,Sam Tompkins,59,[],157835
1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson,67,"['contemporary country', 'country', 'country road', 'modern country rock']",434667
2AMeiDbfU2vonrTkpXDKUu,Kay Flock,68,"['bronx drill', 'melodic drill', 'new york drill']",492652
0l6WgSoqo4UqeuXFKnTQRu,Aldo Trujillo,67,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",1375794
4dS6hv2OTUlUB6OkQGSIi3,The Ride the Cyclone World Premiere Cast Recording Ensemble,55,['broadway'],3823
1MAazf048soVcELWMYehho,Flows of Sleep,55,['rain'],305
1FX1BFU0DbHRYgKP83pA0d,JELEEL!,60,"['rage rap', 'rhode island rap']",134614
1bgpRrszIfYOXgzXcR02jP,Pacific Rain,51,['rain'],339
46MWeeHNVMYRIIofQBEX98,BEAM,61,['trap soul'],58693
7J0hrNYCO5DgAx0XaRJqkh,Yung Kayo,45,['rage rap'],25254
5huyg7SMILhRUxe3KHoJiA,Nyce,42,[],478
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,76,"['motown', 'soul']",6108459
3wcj11K77LjEY1PkEazffa,Burna Boy,79,"['afrobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",5511673
22wbnEMDvgVIAGdFeek6ET,Benson Boone,72,[],577798
3HkwYBXLxmRKfWOkaknVQ7,Sleepy Mood,56,['rain'],324
0m2Wc2gfNUWaAuBK7URPIJ,Bono,53,['hollywood'],48307
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,80,"['canadian hip hop', 'canadian trap', 'melodic rap', 'r&b', 'rap', 'toronto rap', 'trap']",5488781
53Ogdlq3YW29r02FV64tYH,Zinan,55,['rain'],349
3Edve4VIATi0OZngclQlkN,Dopamine,62,[],3571
6gpLXhxeNFNiz38dyNqJ1C,Manny Laurenko,44,[],1764
22vqVhfPJab5kkU9txDGX3,Q,61,['indie r&b'],188754
7KduBCxhfAMiQlhMOHL3IZ,Robb Bank$,47,"['cloud rap', 'dark trap', 'miami hip hop', 'underground hip hop', 'vapor trap']",208645
4dpARuHxo51G3z768sgnrY,Adele,86,"['british soul', 'pop', 'pop soul', 'uk pop']",48322969
7AO1qih2zQeI7WYTQxC5fQ,Tadoe,42,"['chicago rap', 'drill']",51620
6QMABvTzixnxzsLYyhqRxI,Majestic,64,['uk dance'],51553
5iqStkZi6QmG8sgQZQrfGN,Danielle Bradbery,58,"['contemporary country', 'country road']",288532
08GfvCW09pv2QP4y9sle2a,Sam Barber,65,['modern country pop'],79449
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,77,"['disco', 'mellow gold', 'soft rock']",6795682
2KC9Qb60EaY0kW4eH68vr3,ITZY,72,"['k-pop', 'k-pop girl group']",5425373
5EvA844VMdq61U5M4Ds0Fk,Savasana,48,['sleep'],1207
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,80,['pop'],5887176
59cqBxQEZqznhssRB9iivD,Justo B,46,[],961
2YXlVLKq3X3soXd2aXUtIT,JAMIE,52,['k-pop'],684797
18MFcGBHtyW0mU3ufcm0X1,Diane Guerrero,61,['movie tunes'],5724
3Fl1V19tmjt57oBdxXKAjJ,Blueface,68,"['cali rap', 'rap']",6050132
4r63FhuTkUYltbVAg5TQnk,DaBaby,82,"['hip hop', 'north carolina hip hop', 'rap']",10799410
73BLwSX6gsNeVzS7DgI4xe,grentperez,64,['bedroom r&b'],328996
6tt0iYnpHERj05WATWRiom,Bantu,46,['zimdancehall'],20039
4SsVbpTthjScTS7U2hmr1X,Arcángel,84,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",10832103
34me8hAxavRmcDIwhxa3b7,Dent May,61,"['indie fuzzpop', 'mississippi indie']",32988
2SaIA1enj83vEmJikZdjQ3,Triathalon,42,['indie garage rock'],89352
65s98MYZ4xFpgKlUYS5XKw,Remble,56,['meme'],172965
6cK3NBO6uP7hh0oyuVELFl,Saweetie,71,"['cali rap', 'trap queen']",1786345
19ic9bjrTrZ3vWol0u3sSz,Illest Uminati,19,[],6
29gIYsdyccGoUc6qgkZeTK,SwaVay,48,"['atl hip hop', 'indie hip hop']",32009
54wmKAtAAWcMLCJYzmU5ih,Nick Kroll,54,['deep comedy'],6679
5Bw9kFNhy019e4IBCJZlzw,Jordana,55,['modern indie pop'],52302
24OnVX6EYwtu7P3jpMenPY,The Kount,46,"['canadian contemporary r&b', 'synth funk']",28438
3LZZPxNDGDFVSIPqf4JuEf,Ice Spice,82,['bronx drill'],1232568
70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,67,"['queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']",501554
6q3p11nP1p80Ey6LrOOSed,Hit-Boy,59,['drumless hip hop'],68488
0GpuSge5ffZ053NhXxgQkV,Cardenales De Nuevo León,70,"['banda', 'musica mexicana', 'norteno']",1885065
4as3khXWaPjfkFdCA0JWMo,Jesse®,54,['modern alternative pop'],282864
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,79,['gen z singer-songwriter'],629962
5AUTN6tMncnOnYgJK1VM6K,Sam i,43,[],8032
3M1quhETLChtt9NHKVaajX,Quin Nfn,59,"['austin hip hop', 'memphis hip hop', 'southern hip hop']",341414
45dkTj5sMRSjrmBSBeiHym,Tate McRae,79,"['alt z', 'pop']",3505569
3BiSuYkUIQOABfwLoTIBus,J Dlux,20,[],853
1Ts9of7VPZElwPQnqnDSfW,Lyanno,74,"['reggaeton', 'trap boricua', 'trap latino', 'urbano latino']",1039787
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,80,"['electro latino', 'reggaeton', 'trap latino', 'urbano latino']",6319650
2kxP07DLgs4xlWz8YHlvfh,NIKI,73,['indonesian r&b'],2505571
0VlR93v41JFZlo1tRAgy2A,Ballout,41,"['chicago bop', 'chicago rap', 'drill']",54645
4lWFMwElS8KKKjm3c4lybO,Krispy Life Kidd,13,[],5
2Dlvgi70UoJJicfKgoW5Vo,Grupo Recluta,67,"['corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana']",800545
1WMwuNKzEFtU6pPkdtryYS,Kendo Kaponi,66,[],1064448
3DGqw6myxiAk2rMnPQaDdX,Ikey,10,[],16
2ElMqlv5py0QFIVXUff627,KSLV Noh,68,['drift phonk'],310254
5gCRApTajqwbnHHPbr2Fpi,Juicy J,74,"['crunk', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3058495
3PhoLpVuITZKcymswpck5b,Elton John,83,"['glam rock', 'mellow gold', 'piano rock', 'rock']",11536533
1iCnM8foFssWlPRLfAbIwo,Gigi Perez,52,[],29336
617MXEmWLSNoB6vgORRZmP,Steele 11,12,[],7
7pwufEBGfggjoI8twqlsmQ,Nessa Barrett,69,['social media pop'],1040750
4sIl4BTo9l9KqEi0Y3RE72,Carly Pearce,63,"['contemporary country', 'country', 'country road']",311752
1SwmXTElW9TlkK2Rydgb4D,PlayaPhonk,63,['drift phonk'],259422
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,82,"['east coast hip hop', 'hip hop', 'rap', 'trap']",12227128
1OmJlIsNDkAVfdkmHbvQFM,Calma Interiore,53,[],1437
2Ggj5XNlIb4Lnbqe307FyB,Lola Brooke,61,['trap queen'],84735
4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,57,['movie tunes'],17808
2J6pigOrBmKQgqJUY5UM7r,Matt OX,60,"['melodic rap', 'plugg', 'rage rap', 'vapor trap']",300345
06hC4FCcHy4f295XTV1qrF,Red Steagall,34,['cowboy western'],9150
1xgl9yxqIVq8PEEMai38uV,tana,60,"['bedroom r&b', 'hyperpop francais']",297565
6MPCFvOQv5cIGfw3jODMF0,Internet Money,71,['pop rap'],716914
35jCvzv4P88FtaqOVXezKk,Mac J,43,['cali rap'],17590
3hcs9uc56yIGFCSy9leWe7,Lil Durk,83,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",5530429
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,78,"['reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",2170672
2ICR2m4hOBPhaYiZB3rnLW,Sonder,69,[],624583
7FgfVur1vT0yQyKIi0feNB,FITZ,49,[],7310
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,75,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",3413539
2oX42qP5ineK3hrhBECLmj,Andy Grammer,70,"['neo mellow', 'post-teen pop']",1144125
7FNnA9vBm6EKceENgCGRMb,Anitta,79,"['funk pop', 'funk rj', 'pagode baiano', 'pop', 'pop nacional']",12819637
0T5OJgMVjKIX3b3W3ekqOl,Rocko,48,"['atl hip hop', 'dirty south rap', 'old school atlanta hip hop', 'trap']",541673
0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,70,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3162584
5iyTbismzdvyjpjIuhKRvX,Foogiano,54,[],269665
50hkKRxo0g8Ck4JqlwoJr4,Cochren & Co.,58,['ccm'],41089
5GNSiWmGlKoycbxC8htQaH,Rain Recorders,51,"['rain', 'sleep', 'water']",1260
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,76,"['brooklyn drill', 'nyc rap']",1358377
0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,64,"['indie soul', 'uk dance', 'vapor soul']",321669
5hkcGbdTv8nC62vVT7RJmZ,LDNE,59,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",222468
4vhNDa5ycK0ST968ek7kRr,Carlos Vives,74,"['colombian pop', 'latin pop', 'vallenato']",5941422
1GzMtNyLiP1oM7yW0DyRhP,CYPARISS,56,"['anime phonk', 'chill phonk']",17589
59hLmB5DrdihCYtNeFeW1U,Glen Campbell,62,"['adult standards', 'arkansas country', 'classic country pop', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",419604
7Gi6gjaWy3DxyilpF1a8Is,Junior H,89,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",7514966
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,75,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",2870482
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,77,"['dembow', 'rap dominicano', 'reggaeton', 'trap latino', 'urbano latino']",2854340
3FCYSWNVmpjTCiwzJwbMAC,lil aaron,47,"['cloud rap', 'emo rap']",133439
1pWm8RcyiWZehSnb38i4fM,Young Slo-Be,60,['cali rap'],70960
2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,74,"['conscious hip hop', 'hip hop', 'rap']",3021604
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,87,"['corrido', 'corridos tumbados', 'norteno', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",3205736
3EIX8WuD9ybB4ruz0MSilB,Lil Gnar,58,"['atl hip hop', 'melodic rap', 'vapor trap']",554718
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,83,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",10068344
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,86,['colombian pop'],4418897
