track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2DSJcci6BUAJR7R3VNMTj3,0.52,0.823,-6.415,0.363,0.147,0.0,0.275,0.627,180.133,149360
4JzBPOh3OALX4vneDcPzOL,0.587,0.843,-4.295,0.0282,0.0215,0.0,0.307,0.392,95.018,183404
3peoAySRE6rnMfKLdSYfpp,0.769,0.624,-4.816,0.0367,0.019,0.0,0.248,0.873,100.078,226392
3yaQXJLibcGEhRG8x62pUX,0.616,0.727,-3.545,0.237,0.508,0.0,0.277,0.898,144.353,179750
5suOUHDyRxvWDYF5GA6dly,0.352,0.758,-2.491,0.0434,0.536,0.0,0.161,0.653,84.281,338637
6bcGZ03lWtGxdetce8SZe0,0.372,0.714,-5.832,0.0862,0.0579,0.0,0.114,0.3,109.977,162981
6HrvXuNhmwmirrfOukrNA8,0.472,0.689,-5.952,0.0413,0.0693,1.09e-06,0.149,0.48,145.865,174120
2fAfLaxE6fswBIFKdh8L89,0.745,0.841,-4.353,0.0524,0.0527,0.0,0.0981,0.503,130.032,136615
3hm29wdB72MrNaLjC28kyN,0.497,0.102,-23.235,0.0536,0.891,0.75,0.0947,0.12,127.724,85867
5Mv7yjian35AddlklJgg1v,0.573,0.289,-9.532,0.0953,0.199,1.05e-05,0.101,0.0393,99.96,177542
4kflXMtDdukfphfpvp1708,0.653,0.362,-8.699,0.0472,0.165,0.000131,0.11,0.268,129.854,160737
43Ykyd3WD3tfaFDhunMZHp,0.709,0.598,-7.655,0.391,0.139,1.29e-06,0.117,0.693,81.04,132727
6btdl1Vl6Ta5lUwUSOFW2H,0.549,0.643,-6.808,0.0543,0.0792,1.21e-05,0.107,0.123,174.041,168034
25z2jsXHXGo8Hs9NvIB5q9,0.585,0.51,-6.028,0.0322,0.427,0.0,0.0997,0.436,135.24,198958
0SyIhdoQtSg7tEyyjWOF8G,0.852,0.375,-13.148,0.0596,0.409,0.737,0.1,0.875,97.973,166400
6isTQfKXhNO3EyJd9mSxx8,0.629,0.445,-6.999,0.0258,0.77,2.92e-06,0.351,0.209,94.103,183241
6nGwQVNLVqjUOPdzqIwB7U,0.615,0.633,-7.053,0.373,0.115,0.0,0.31,0.509,174.075,188752
6D3t4w54PgLNGQ48R7th7R,0.392,0.579,-5.284,0.0354,0.0141,4.87e-05,0.101,0.253,143.664,210682
0LmTversquIBWQOlk1d1Ty,0.408,0.651,-5.406,0.0343,0.426,0.0,0.124,0.139,133.154,281683
32hfK9Fo5V46JpWtxCwHSW,0.466,0.585,-7.385,0.0362,0.162,0.0,0.187,0.567,181.776,221861
1BBBzW50uJFbRUX4o4uaXK,0.541,0.841,-8.069,0.05,0.917,0.804,0.167,0.43,159.44,63255
5HiF3zEE3bSkAqexLpCFvi,0.791,0.521,-8.428,0.303,0.0254,0.0,0.184,0.353,89.055,118686
4tWOrZqaelCejCT3Th8Phq,0.716,0.638,-5.051,0.303,0.111,0.0,0.0899,0.426,176.022,164107
2a8VYcErNY31ECnppljvCM,0.569,0.437,-6.095,0.0298,0.637,0.0,0.112,0.601,159.85,229893
5l5gxRr5Yo8dbjXaHCMoWG,0.729,0.857,-9.154,0.126,0.00694,0.857,0.0717,0.289,166.03,156752
4L4jOEr8h59tcmt6cTvMJ0,0.827,0.814,-5.678,0.0469,0.301,0.000597,0.115,0.962,105.023,192969
46bZZF2w5qRZsiekqzFSTd,0.704,0.691,-8.838,0.174,0.117,0.0,0.365,0.852,125.662,182080
5zf8rvPF22Q3dcKKWWUoeA,0.623,0.99,-4.49,0.042,0.0244,0.442,0.101,0.0343,126.007,180954
5TqyBpQregEG4VMK767HSB,0.536,0.482,-6.749,0.0311,0.553,0.0,0.123,0.185,90.966,142418
3iYknzsuP2M4ggDyCthGTg,0.424,0.321,-11.358,0.0613,0.501,0.601,0.106,0.213,108.063,134787
6d2Z6mJZE9KJaa8iZRJIG1,0.422,0.258,-11.375,0.0449,0.906,0.716,0.219,0.139,85.164,50283
6Xgq7MvZiet0hVi3KaDSgJ,0.67,0.693,-8.34,0.35,0.2,0.0,0.0909,0.388,87.017,212093
5u7jcaSQzataRZ3EHDGGN7,0.802,0.771,-4.455,0.103,0.0287,0.000188,0.053,0.478,95.996,164783
67HlBRWRSjAHY2ujn6eOan,0.57,0.624,-9.829,0.0462,0.241,0.0,0.125,0.0778,133.981,249109
4eyZ1g8VZL26WZWSoPZl1R,0.761,0.544,-7.604,0.0368,0.395,1.59e-05,0.106,0.645,106.785,208553
4tEoHQlBHxWrcbouQapoOv,0.767,0.49,-9.529,0.393,0.0149,7.29e-05,0.114,0.345,104.739,122787
1GT6ruAZTjaNY0wimMcUow,0.717,0.782,-6.647,0.227,0.396,0.0,0.127,0.248,102.038,144431
7FaC1LxJtcdgIgU1ATCX5O,0.787,0.411,-5.421,0.143,0.215,1.73e-05,0.12,0.458,76.065,168880
3Dc7EiHP7aDOhTI92OQaKi,0.674,0.824,-4.74,0.0588,0.0309,0.0,0.0567,0.567,150.017,160000
20jwGZMmI7Cl9Kd5O8yJrQ,0.454,0.591,-7.338,0.0293,0.0347,0.774,0.142,0.395,69.816,60214
5xMxyWRoe37nUlHDk72cSW,0.402,0.602,-6.1,0.0382,0.389,0.0,0.0915,0.299,119.896,194773
26mOsSaZlHtMtgrIQqxEl3,0.198,0.483,-14.552,0.0506,0.831,0.927,0.0979,0.234,76.592,82747
6ogNyil9DuvZmKjE8hKri5,0.831,0.971,-1.518,0.253,0.149,0.0132,0.172,0.871,159.953,111000
7bkOlweX0OBNYilWrdUOVn,0.543,0.458,-10.383,0.248,0.00906,0.000609,0.276,0.353,171.799,162038
3yYWV3A4gFwH3reCvGBIWG,0.406,0.625,-6.582,0.0379,0.112,1.99e-05,0.355,0.439,83.387,192827
1dhb0Dus4aB9jkGgBQE1ol,0.613,0.717,-5.409,0.116,0.188,0.0,0.131,0.325,78.05,211342
3lyibc1saJfWe5z7rTyWYO,0.584,0.836,-4.925,0.079,0.0558,0.0,0.0663,0.484,104.973,202204
0UbaQxJaWOxM537N5H6UI7,0.483,0.663,-6.955,0.0303,0.0383,9.1e-05,0.12,0.384,83.0,255623
0ZX1JNT3Xhc3JlWqzegifz,0.636,0.698,-5.203,0.0362,0.0169,0.0,0.0889,0.486,139.987,162498
6WetzWmZ4ya7uJLEOi4gMo,0.63,0.466,-6.252,0.0331,0.26,0.0,0.113,0.277,123.918,171960
2SSWIysBzyEEPJchLh3LrP,0.733,0.608,-6.699,0.129,0.0341,0.0,0.0986,0.34,110.091,248748
761eQlqYKrM57QbqsesAbf,0.565,0.683,-5.692,0.0309,0.0696,0.0,0.116,0.518,80.023,181241
0mY36ZkUABHCLSARBd3eFW,0.651,0.736,-8.528,0.0361,0.0164,0.0242,0.0974,0.769,160.034,141750
2UH4BOPtTsRVQBy7abPdat,0.466,0.936,-7.199,0.0678,0.00276,0.0186,0.105,0.376,148.028,335960
7B9kgkKKmRUr84Ecbi6zqw,0.555,0.85,-4.91,0.122,0.517,0.0,0.0994,0.271,120.246,186500
3m0EzzJ9pUgV69AmKgjias,0.819,0.486,-8.026,0.0563,0.18,0.0,0.18,0.27,124.006,173157
7yzTgx0h6zgTaBFAsDofww,0.518,0.411,-8.5,0.0345,0.0445,0.731,0.0944,0.042,88.624,130422
7aWiJeMyxxPEyjwvZyauAF,0.52,0.728,-4.431,0.0943,0.0748,0.000687,0.151,0.399,118.396,255713
0jryNDjVMHRugXc6JXFQuG,0.682,0.615,-5.953,0.046,0.478,0.0,0.157,0.502,80.056,173373
5LtzwqIWPXKEYfVcaY3bjc,0.741,0.892,-4.225,0.304,0.172,0.0,0.126,0.56,159.088,181981
2evi3YjhkOYdeE8l6meZtS,0.595,0.332,-7.143,0.048,0.494,3.8e-05,0.0784,0.91,99.171,161040
0Vtik6x9dLUPNoyIoJZm9I,0.699,0.293,-10.815,0.0321,0.905,0.054,0.148,0.538,109.793,220976
14k4ALBLN2FjtELYDcQUoi,0.807,0.704,-5.496,0.071,0.0245,0.0,0.0535,0.961,115.995,219387
0Kn8zzjAoEt2oisK3cOqkJ,0.768,0.627,-10.387,0.36,0.346,0.0,0.109,0.637,160.096,115566
7cXgeethsda8KnjsfT8kGE,0.635,0.459,-6.814,0.06,0.207,0.0,0.218,0.258,144.982,180383
5O4OhDjKIoYb6qvFwjuwfG,0.384,0.946,-2.149,0.0654,0.00054,0.0,0.147,0.279,138.167,198818
6S0By3u06ttb3kU2XEtWnw,0.623,0.9,-3.944,0.236,0.0486,0.0,0.266,0.773,156.889,183260
1t2e1J3ofegyJ19pzdKz55,0.733,0.82,-4.721,0.0407,0.228,0.000113,0.165,0.908,145.137,170987
4pUxYUHVKXWsgGhEhOu7R9,0.668,0.376,-10.865,0.0575,0.575,0.00111,0.103,0.246,137.981,221913
4xkWXlkjVuGOIDMrrePySE,0.763,0.428,-9.305,0.209,0.763,2.96e-06,0.108,0.225,120.018,148000
0kTpIdhdB4zyqQGLorZMLE,0.872,0.675,-5.153,0.0991,0.00448,0.0,0.19,0.159,128.042,192031
07Bf6NNEWHOgivLQbb1Akg,0.453,0.262,-12.753,0.0537,0.8,0.0,0.388,0.336,91.976,285402
63EUqnpcphhZh8SbXagArw,0.753,0.868,-2.318,0.097,0.173,0.0,0.268,0.709,130.081,126906
1XWoLnvkhFwQVcuVukL40f,0.826,0.115,-18.172,0.272,0.964,7.49e-05,0.106,0.574,92.246,104368
20Kdm8OXGXXqv4XEgYx2Xg,0.826,0.648,-5.746,0.0506,0.18,1.31e-05,0.0843,0.57,98.003,219014
68kHuoBxtNcWZWxBu1V007,0.847,0.791,-4.258,0.039,0.13,0.0,0.205,0.879,109.968,169560
3qapBQCb9KE2kobk3pSf85,0.669,0.289,-13.119,0.0389,0.0699,0.000649,0.2,0.524,100.022,198000
17bTBbeFGkKUAisHzk6ngP,0.809,0.761,-3.978,0.254,0.0324,2.04e-05,0.0998,0.45,173.966,121440
3qE98sHohjBGmohgKOSK01,0.739,0.264,-11.347,0.0461,0.37,0.00883,0.121,0.45,100.12,97826
1nArWeMyGqCuYM41nbxviY,0.598,0.599,-9.62,0.407,0.0136,0.0,0.143,0.713,160.092,151040
4JZycTDeBXufDFM8mbRbeq,0.423,0.906,-4.393,0.0806,2.99e-05,0.00832,0.37,0.401,139.888,220720
0Cr1tzjdQvFHW0oxXezwMx,0.402,0.493,-9.964,0.335,0.0742,0.0,0.227,0.393,69.968,157806
6e95yFJQAuD6pkDnHSAsKZ,0.799,0.815,-5.793,0.245,0.323,0.0,0.437,0.69,140.956,120816
5LnA6D2afcpx14KqhmBRpl,0.192,0.663,-18.757,0.188,0.000984,0.934,0.433,0.0242,96.538,128511
0q8m7l82fIUukI8Bp6BrjI,0.519,0.869,-4.833,0.0363,0.158,0.000547,0.231,0.882,160.026,231584
590ISHy0XC3FRcDC21mmty,0.823,0.579,-8.516,0.356,0.134,0.0,0.117,0.248,139.913,260498
2C9oTUXi4CgeTGvaHSOwpZ,0.512,0.605,-4.857,0.0307,0.531,0.0,0.0924,0.336,137.856,183840
3HQxzXOb4p9pfpD5gP38D5,0.886,0.482,-9.882,0.175,0.396,0.0,0.115,0.568,124.956,232560
7DVassGvnqQRSfVSVPxtpV,0.378,0.677,-6.998,0.0475,0.079,9.38e-05,0.102,0.481,199.656,187682
1Zq90puHPQ0NyVkla8SS9V,0.59,0.59,-7.103,0.447,0.182,2.51e-05,0.11,0.19,77.914,164371
5XjI7IjHLOdt4FZheFu1No,0.561,0.652,-8.942,0.12,0.113,0.675,0.194,0.923,73.703,69984
2BGLJ2TvnOQwZ1pT81TIBl,0.536,0.678,-7.44,0.0314,0.00341,0.000411,0.218,0.342,80.03,208587
5plZgpPu4LQpfj206Z5Uuy,0.792,0.685,-4.738,0.0701,0.088,0.00216,0.308,0.443,100.015,188304
5i67pjSsZADJdQbyfhlbQL,0.619,0.799,-7.494,0.0497,0.498,0.0,0.117,0.945,164.129,196350
1df2dAxV3U6QzJIK73Ufpx,0.677,0.486,-8.77,0.36,0.382,0.0,0.124,0.53,156.056,147712
3CiOGu8nBPGfrJr4whAOZX,0.445,0.131,-13.778,0.0564,0.663,1.57e-06,0.108,0.101,208.918,321640
2sp32rIevQhpbo0Z4aQzoe,0.617,0.594,-7.928,0.0366,0.0019,0.911,0.144,0.177,105.013,228000
3NFvnJKfuM9QxHUJPX0Jwl,0.88,0.557,-8.966,0.282,0.101,0.0,0.0976,0.421,112.005,192020
2SLxgJ2YFohfd8KwuJZTUE,0.618,0.725,-4.952,0.0479,0.255,0.0,0.424,0.242,88.982,144546
2a74Cs1EqY13nhWQ6gGxhn,0.31,0.99,-17.282,0.0661,0.296,0.984,0.329,0.0267,82.236,196000
1taYxfSaD0sVhiUHu2ESfd,0.619,0.624,-5.807,0.0309,0.0771,0.0,0.361,0.833,122.069,189904
1hUi1o0EIcKRv8O1ZKs6ej,0.325,0.745,-5.136,0.132,0.616,6.67e-06,0.109,0.735,143.886,188690
29E2yYq0EtOfSF05DRslri,0.424,0.404,-5.901,0.0447,0.381,0.0,0.161,0.232,51.001,211183
3Dc1EaXCL8sjj3Dkn4tY3e,0.686,0.229,-17.788,0.927,0.719,0.0,0.116,0.607,129.579,63797
1VADd41ctWBxndiU1jdyX7,0.683,0.771,-6.833,0.0409,0.00644,0.0,0.3,0.538,80.0,187307
0oaY19dUwZimIgzn3ZZLZO,0.583,0.444,-8.601,0.0456,0.593,0.0,0.353,0.167,119.59,152796
1Mr7XlqUbEXTpODjzJkcNB,0.882,0.447,-8.53,0.519,0.645,0.0,0.093,0.641,142.067,135229
2sW33hBxMJqvCSZZCY2iZT,0.374,0.924,-4.654,0.276,0.696,0.0,0.0636,0.545,93.321,147500
5G7P83QgRGqnzJZmMJuxOH,0.632,0.508,-8.435,0.0842,0.0116,0.0,0.0992,0.0647,163.985,128895
45N9i9QraLWD6GW7xBqxnx,0.792,0.548,-7.079,0.082,0.0784,7.26e-05,0.167,0.197,110.105,198614
6pU4nUCle2kZR2k3XV86YF,0.861,0.679,-5.608,0.0784,0.0287,0.0,0.362,0.589,95.985,212704
0xqIHhl2lJ7Y406KksUCUN,0.452,0.868,-4.246,0.418,0.129,0.0,0.118,0.566,185.909,303674
0LuyB6OqpjGVplZmyrQzU0,0.0844,0.989,-23.501,0.0427,0.18,0.993,0.96,0.00408,84.982,208000
09QvHJHDHbuptkaalGchss,0.518,0.88,-3.586,0.14,0.0302,0.0264,0.0883,0.323,180.075,150000
4jVwbqe8moOtawNMsgRQBD,0.952,0.541,-7.066,0.299,0.0457,0.000865,0.12,0.336,110.027,137533
4FRp167Ioj7ESB9bAGL0Nf,0.131,0.999,-15.533,0.0455,0.0561,0.988,0.947,0.00675,46.678,167035
0NvHg9fiix03UG7hdYx6DI,0.708,0.512,-8.963,0.0624,0.208,0.0,0.149,0.42,87.487,164725
0DwAyuxdadxzu3Ub4fWcwY,0.684,0.54,-5.809,0.262,0.229,0.0,0.11,0.437,99.527,156000
1wufHXu9vAHISfC9RLAdyj,0.46,0.546,-7.839,0.041,0.506,0.486,0.165,0.237,132.173,52711
6VyCMQf7wZyZF4j9368HGK,0.606,0.159,-18.181,0.0355,0.954,0.00736,0.105,0.333,107.792,286980
5rrtGk9FVxbklTDOgB8tUs,0.576,0.784,-7.488,0.0413,0.0236,0.0665,0.36,0.584,185.042,83041
2OdfQjIJlomZFUBTEDKMre,0.667,0.54,-7.301,0.0629,0.15,0.0184,0.218,0.0882,139.984,226449
5kkOHHTccylnkYxDRgDWMs,0.743,0.661,-5.287,0.0736,0.362,0.0,0.204,0.602,100.039,177613
3GMGG9FusTo7RdNR2KU5Ky,0.787,0.688,-3.562,0.0381,0.00368,0.00972,0.0676,0.845,101.964,167291
2JmpTh5giyUdFCYs1Tu2oa,0.639,0.898,-5.283,0.0655,0.142,0.0,0.348,0.565,141.066,200000
52ZI5nsIiC5Zh6z5ufTYAK,0.773,0.572,-3.463,0.232,0.0886,0.0,0.0937,0.703,179.685,141333
3oK4rHaGfGjjkGgbF6Gk6N,0.188,0.205,-9.388,0.0317,0.92,0.415,0.107,0.141,61.192,203413
2QC2384ZjVjbM1HswCGITH,0.514,0.357,-12.271,0.0613,0.102,0.651,0.124,0.474,85.709,118399
7j1WNPFduQMTrrEDobrjuU,0.675,0.44,-12.314,0.305,0.145,0.000136,0.289,0.459,121.922,65593
53Z8fbdVNus9Kiu7tWIBEC,0.552,0.599,-5.75,0.0404,0.0703,0.0,0.0986,0.0916,161.884,208457
19JrUNf5amGgM9Ui9kdkss,0.636,0.402,-7.855,0.031,0.0494,0.0,0.107,0.208,125.952,285280
3GXcpquo4MdMeZdbI9LRDJ,0.668,0.757,-6.115,0.0411,0.0501,0.0,0.151,0.41,119.961,203453
2PJziH5EI0tdZ9n7CP4qlW,0.541,0.335,-6.651,0.0307,0.209,0.0,0.115,0.204,119.227,235904
0BOAxZQ9xv738lfPKpBBsi,0.635,0.737,-3.834,0.0305,0.375,0.0,0.177,0.607,110.082,185547
7yjLmLdjJHO8KLXm9U6gyq,0.566,0.354,-8.49,0.0276,0.677,2.4e-06,0.117,0.346,90.109,170093
6NVmHsZQLEWfW8W9IKzdpV,0.833,0.516,-8.434,0.791,0.0135,0.0,0.333,0.389,163.022,119993
423oRmTgCWl8nF9Oac1fvA,0.718,0.82,-3.453,0.0323,0.0444,0.0,0.0846,0.613,92.998,219467
4gdGuthBRGV7ASCG0OsdnP,0.553,0.908,-4.45,0.0598,0.171,0.0,0.202,0.856,167.92,179413
50ArnI8yyUIg19armxppXB,0.663,0.727,-3.969,0.315,0.0196,0.0,0.282,0.425,159.113,144800
1pPDtAyrAvXLoEoOSMHgkP,0.901,0.524,-8.66,0.424,0.2,0.0,0.166,0.814,127.99,134062
4Af4H9x1RwADB9XizalvUM,0.918,0.529,-6.325,0.0847,0.00839,0.0,0.115,0.262,94.976,163509
65OEcDb4M3mAvEpSdXi6Lv,0.624,0.672,-5.334,0.106,0.0967,0.0,0.155,0.26,159.852,146959
5hgFUk8xWn6msCZ0lAATEH,0.761,0.743,-4.497,0.0324,0.535,0.0,0.106,0.564,96.984,178613
65ktpMG8wsN1LUprYbFgbE,0.21,1.0,-20.761,0.0369,0.451,0.533,0.977,1e-05,89.171,201619
6g7oFzK4PdcLdI0hpzi5HT,0.716,0.792,-4.933,0.0805,0.275,0.0,0.0581,0.753,85.988,165927
3Mq0INB8ffnnaLcqLgBZPp,0.214,1.0,-17.891,0.053,0.345,0.907,0.907,1e-05,93.19,160000
0yk8VLT5BXbqHK8DZD3xUg,0.508,0.446,-9.212,0.0895,0.321,0.0,0.112,0.252,91.324,96021
0rs5rxIgcrQ6LyD9AtUOEe,0.823,0.443,-8.539,0.329,0.0768,0.0,0.156,0.389,140.048,193515
0OCWGa49EaI8i4doLT6j4X,0.598,0.862,-4.225,0.0356,0.157,9.7e-06,0.144,0.688,92.989,192133
6ukwtqRT08I1qs4h3RNERC,0.635,0.745,-4.57,0.0318,0.0371,0.0,0.103,0.581,120.034,147000
1jV9TBI37OJYtsbOYnBg3S,0.778,0.606,-6.849,0.0359,0.0932,0.0,0.05,0.601,107.987,120880
26PSkNzsEBx1BRRB4vY4n5,0.607,0.646,-10.39,0.351,0.221,0.0,0.0744,0.547,86.009,168863
0AQk1QEc9pfucAAMaKpHli,0.626,0.806,-5.32,0.0543,0.342,0.0,0.286,0.872,98.962,139072
2PRTHS48pwcs1VMm6DxiXX,0.457,0.648,-5.762,0.0552,0.0114,1.69e-05,0.212,0.736,160.021,111210
0B7uZOwTqMBLhvbD3RIFLa,0.675,0.79,-6.295,0.0369,0.129,0.0,0.121,0.423,120.015,229827
29GvhwlStyNr9BQTX4M9qx,0.557,0.488,-9.698,0.382,0.0511,0.0,0.158,0.35,84.129,132485
45Ps9b9nzFGDb6ZSQF6x8l,0.641,0.787,-6.607,0.087,0.356,0.0,0.27,0.666,145.164,153957
71YaqakPUZh3cnMYmuE5Oh,0.759,0.63,-7.201,0.0405,0.223,0.0,0.0531,0.709,102.469,181334
2L2mM3rEO3arNIMQnb3dou,0.614,0.68,-7.84,0.0425,0.0168,0.00056,0.118,0.347,153.937,192395
7miOyGxCc4yKmNStqikQZD,0.578,0.905,-4.2,0.282,0.0142,0.0,0.381,0.744,82.28,201410
3RCMSJIlIZkvJP4LFGtOtu,0.727,0.874,-2.629,0.286,0.00958,0.0,0.141,0.33,177.17,149453
0vqbVxe1Jz38vpyZqFYbQP,0.629,0.666,-8.803,0.29,0.00265,0.0,0.399,0.527,151.971,154044
6Dbjbkuzp4QEudONcqFNsi,0.76,0.756,-6.353,0.201,0.0384,0.0,0.876,0.868,118.026,157440
6kTk6AOcnPguvs1nQ4vUWZ,0.529,0.621,-6.018,0.0296,0.13,0.0,0.173,0.617,97.189,148907
3fC9kIUdPidr4gaedvNwDp,0.536,0.385,-11.423,0.0262,0.57,0.0349,0.0828,0.0539,98.906,210120
4EbNxZ6ei9q1imUf2Hyo90,0.753,0.589,-7.321,0.223,0.214,0.00236,0.168,0.252,137.014,182190
3qJyKnV72ufOFZQU99ggJY,0.518,0.7,-6.841,0.367,0.362,0.0,0.104,0.412,81.526,128022
2N9oAVJZxWj1t3OzRcCSeg,0.751,0.348,-13.092,0.562,0.375,0.0,0.361,0.586,94.002,163404
3UwtS13MeMT2Nu2rRwa50I,0.516,0.225,-13.402,0.0724,0.345,0.0,0.0991,0.551,85.785,146213
511nAWwck8asPjql96eM2Y,0.558,0.727,-7.347,0.0802,0.000248,0.0133,0.119,0.773,176.865,196281
09u7TwZOzYkASRWkzlYUCi,0.681,0.635,-8.377,0.552,0.0169,0.0,0.0589,0.733,144.07,126667
5dl7O5T1VtTapG3hAg6G6l,0.524,0.905,-9.297,0.0805,0.621,0.806,0.338,0.263,99.413,143518
0cCpm7ZIa4Z8nTfCDylv4t,0.495,0.453,-9.27,0.063,0.485,2.28e-05,0.0892,0.165,122.061,156211
60vtSq9d9x8LWUknzEDtP1,0.598,0.305,-13.832,0.387,0.964,0.944,0.11,0.035,110.13,178370
478g4LSkyMB1PMkVOVmIaE,0.771,0.765,-3.887,0.0508,0.0487,0.0,0.313,0.66,115.984,263013
6gGpF8V8miC4O0GZUqSZ9a,0.283,0.806,-6.017,0.0555,0.00442,0.243,0.283,0.261,67.651,130883
2XnyJuFQPSQmhrncI7mNoO,0.373,0.539,-4.865,0.086,0.166,0.0,0.139,0.075,77.006,196202
6KxGEcT8Xns5mbnxeFC9Xl,0.678,0.603,-6.024,0.027,0.0479,0.0,0.1,0.836,98.991,248547
2Ri1qdjx9DZyYcUhPNjvdd,0.504,0.429,-6.507,0.0586,0.509,0.0,0.204,0.766,88.204,156416
7C1UeCvuHHhNomalplHgRD,0.742,0.991,0.852,0.119,0.00178,0.0886,0.344,0.532,99.989,139200
7k1ahY2zct2GUrjQh6YmLn,0.592,0.703,-5.201,0.0313,0.226,0.0,0.0921,0.796,176.142,164009
2vdposMtmLoanI0pflut4F,0.506,0.601,-8.647,0.0975,0.638,0.0,0.129,0.648,74.111,132973
4GZZ1um59yHbxITd4KjI9t,0.676,0.486,-7.949,0.0283,0.698,0.0,0.556,0.357,128.98,211252
4enKQ1ayhD5T0x3PY580Ds,0.397,0.41,-10.271,0.045,0.788,0.00232,0.114,0.362,126.344,237493
1Lu19CIcHSPaKMQdI2qFyv,0.395,0.973,-2.706,0.112,0.000641,0.0,0.577,0.232,173.98,330040
7EbHP0pY8rLevs85C72xk9,0.748,0.522,-9.149,0.23,0.0974,3.54e-05,0.318,0.443,96.01,178125
4Dxc8fN7xeinkfK8vvH1d0,0.742,0.607,-7.759,0.039,0.749,0.497,0.0964,0.849,80.022,162496
3ODlJE4YrvdLOam6iMVrOb,0.475,0.62,-4.759,0.0278,0.203,0.0,0.108,0.471,177.623,173254
1XLRbmOA8GbWDVQhAt2JQK,0.541,0.836,-5.232,0.0383,0.00133,0.00334,0.375,0.76,94.981,106892
7Mc5VO8ZsX92nGNSXnpVbd,0.528,0.858,-4.116,0.445,0.156,0.0,0.281,0.848,70.332,174000
4mKvpB2wazDRLnDJymBNbi,0.528,0.155,-12.293,0.0333,0.786,0.0,0.0968,0.185,128.526,223707
7eo8AKbKnv1MzZxqJVZogj,0.867,0.411,-7.064,0.632,0.0162,0.0,0.0714,0.319,156.992,159126
564vp2eEPOegtvHjnkhnhs,0.632,0.305,-11.948,0.0311,0.849,0.00383,0.112,0.348,119.877,220406
55DA1NnaN6GVo3A7aeC9D1,0.0586,0.144,-35.972,0.0561,0.853,0.389,0.112,0.0504,66.937,218000
0OMYllKltbIYT3XFzUKTfB,0.747,0.547,-9.38,0.196,0.159,0.0,0.178,0.699,80.503,155031
5FaS5hLw4UEo9nui6Ll0o3,0.744,0.472,-9.974,0.107,0.0819,0.0,0.1,0.209,139.02,172726
2Igem6Q4sfvXGJ3JkG7Baw,0.87,0.629,-7.598,0.279,0.173,0.0,0.101,0.512,134.944,241790
0eT4sEeeudOolC4hivApL9,0.505,0.217,-12.269,0.16,0.896,0.0,0.107,0.209,138.199,154808
5o8nLnwzpG2Pl7AHlqNPe5,0.598,0.821,-4.433,0.0447,0.0231,0.0,0.143,0.673,128.03,225328
0BzYDIiFqc6PwvPm7GyAxa,0.85,0.662,-6.432,0.199,0.00666,0.0,0.0943,0.319,124.032,201169
6rRcxkSIFeRt0KeXhu7k4c,0.167,0.978,-17.494,0.312,0.000527,0.967,0.588,0.026,91.624,240000
1QUXJHWs1zjkTacUvsWUo8,0.847,0.612,-8.647,0.061,0.47,0.00529,0.111,0.653,90.016,184019
7vN97Gtth6RsY6QgDyYr5a,0.564,0.501,-8.871,0.317,0.194,5.57e-06,0.122,0.379,89.98,149417
4CfyRuLQ63HornYgxyWRH8,0.579,0.585,-6.458,0.0397,0.374,2.56e-05,0.152,0.36,157.884,248487
24RCh9nhADnz72QwspioB6,0.671,0.56,-5.846,0.0472,0.542,0.0,0.092,0.127,131.957,231527
5E7yANAV3VdP9phPEHoSw1,0.82,0.545,-7.652,0.668,0.168,0.886,0.344,0.14,178.997,168031
3W73VhY6b5CBKpQ4vucXup,0.491,0.769,-3.43,0.0299,0.0517,0.0,0.0558,0.529,154.047,169827
0yZoZb3rKiyAih8kHCXXMF,0.642,0.613,-9.949,0.201,0.00596,0.000314,0.118,0.219,88.997,159190
5GIMbHVOv3wi9O3iccvzGn,0.823,0.449,-7.215,0.156,0.101,0.0,0.0813,0.615,145.149,192000
10aPU1k9AtL5HOTMa7mbCC,0.422,0.55,-6.685,0.039,0.0428,0.000635,0.0917,0.133,125.972,156825
4pC9ESy6yI5nCswyzMnqZ2,0.688,0.322,-9.462,0.491,0.0164,7.95e-05,0.138,0.16,77.421,188333
1ABKSmr0Y2YcyxhT0lRWnw,0.58,0.719,-4.172,0.0351,0.178,9.17e-05,0.372,0.824,154.83,170977
5nzbdEroTPbTSUd9IHnEhf,0.696,0.478,-13.784,0.67,0.216,0.0,0.0975,0.857,156.325,104673
6PdCbJwSOeovMX7kfwiAxb,0.622,0.791,-6.106,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,225960
0nZjipkI0piCeaAp7Tt2KN,0.855,0.638,-5.925,0.106,0.275,0.000259,0.105,0.641,81.988,202547
0JDrG1g5HXbfgGtRKT0ofH,0.662,0.759,-5.475,0.0353,0.389,0.0,0.141,0.513,92.438,211353
238HdxvQkmYeSyo6qkPQoU,0.667,0.829,-2.922,0.0946,0.0149,0.0,0.428,0.505,170.009,190147
4AZk9awBXJRVaLS7gOsaMO,0.752,0.823,-6.267,0.139,0.182,0.0,0.213,0.709,112.888,151566
4IQlwF6oXJxa6eqAXkYudm,0.666,0.72,-4.799,0.233,0.0883,0.0,0.252,0.705,176.053,192493
