track_id,track_name,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_popularity
10aURDc5wCO14NOKOHeBC0,ドクター=ファンクビート,210218,0.505,0.889,-3.357,0.074,0.064,5.33e-06,0.316,0.781,150.043,41
1vhzwxD23AGZlhwmSRTbqI,Jörqer - Long Version,244213,0.557,0.876,-5.795,0.0783,0.102,0.0,0.314,0.605,97.98,1
1crEksQ6vp1EvcWbcQTcAS,Everlasting Liberty,140266,0.439,0.95,-11.442,0.12,0.006,0.792,0.46,0.305,120.929,16
5h2ezFTjD6JXYlpe9jD6Ha,ライム畑でつかまえて,218500,0.68,0.828,-4.572,0.0462,0.0291,0.000173,0.392,0.535,120.04,21
696VXsoCXZKtDe5zCUSouP,UniTas,155187,0.496,0.906,-5.607,0.0616,0.00106,0.904,0.296,0.393,102.517,3
5gh1kZEAkckMZc9FgtcKYx,萌豚 功夫 大乱舞,160453,0.444,0.995,-2.992,0.252,0.0688,1.16e-06,0.372,0.548,144.102,7
1tGZhCkZAQlHtxsqGFZZoJ,"Ready Steady (feat. 初音ミク, 鏡音リン, 鏡音レン)",209375,0.684,0.946,-2.268,0.164,0.0155,0.000178,0.359,0.56,115.182,36
2rRYLsL32JRntFiV88uxrl,スカーレット警察のゲットーパトロール24時,289000,0.618,0.924,-4.481,0.164,0.109,0.00632,0.292,0.722,160.023,44
1z9sbRTej9JymuzC65xFlS,女々しくて,248360,0.425,0.789,-3.226,0.0469,0.0181,0.0,0.367,0.616,143.004,50
4UJ0GdjPOXXWqLQjUikn2h,Towa no Kizuna,217173,0.614,0.993,-3.462,0.0974,0.204,8.92e-05,0.395,0.624,143.979,47
1rO7bg5Jjq4N4eQMB2fpsy,It's a pit world,139163,0.604,0.967,-3.873,0.0444,0.00014,0.129,0.291,0.929,140.038,11
7BMAsnu5y5zpUijqZnmOjo,"NYAN-NYA, More! ラブシャイン, Chu",162440,0.511,0.993,-3.239,0.227,0.00424,2.64e-05,0.76,0.346,158.049,3
1ZbMbRHDBPUpf4QimndRzm,PaIII.SENSATION,232344,0.475,0.972,-3.423,0.0888,0.0134,7.19e-06,0.0625,0.649,179.999,44
7AJjFwqSnAUHdqPQdQxQXK,Tiny Giant Goes To The Sea,229612,0.437,0.82,-3.667,0.0319,0.357,0.917,0.213,0.463,99.974,7
56U9RoUmOimFONR2C9C2C7,Butter-Fly,240065,0.369,0.789,-3.742,0.045,0.00047,5.84e-05,0.236,0.322,171.733,21
6m82PuAweKIXuCssDysrQt,FEEL ALIVE,85707,0.517,0.928,-7.723,0.0408,1.88e-05,0.00276,0.101,0.923,161.996,8
1GTq8G4tgCUDEwVZFxirdZ,YInMn Blue,132636,0.624,0.858,-10.104,0.149,0.0048,0.402,0.318,0.582,151.862,18
6SqJP3m4Mpq3RRq3ItDpDC,細い線,189827,0.209,0.964,-2.516,0.151,0.00154,0.0,0.0977,0.373,188.018,15
55EgvdtyOKEkaJpM9nx0SF,Ghost Dance,149200,0.462,0.839,-5.029,0.0638,0.000537,4.66e-05,0.123,0.428,76.991,4
0Hphfy5osy7mS7qdUwe8dH,Hajimari no Sora,236787,0.609,0.852,-5.844,0.116,0.0158,0.0,0.194,0.804,138.093,42
5wrnhCvwsl96Gj72G2wxiU,ピュグマリオンの咒文,143178,0.487,0.839,-10.546,0.0834,0.00464,0.0,0.292,0.401,95.052,16
7rPKtXBW35rSQH1i6QAvyk,ENVY BABY,135789,0.637,0.66,-7.155,0.114,0.0424,0.0126,0.278,0.893,170.936,58
7i6iURlY9PHr3x1Z5Y9iNx,Cyaegha,140005,0.538,0.986,-2.757,0.199,0.00253,0.819,0.407,0.489,99.979,42
0N0SNieCzOjHYAZcmUYjyF,Give me Love,131624,0.642,0.878,-9.474,0.041,0.102,3.15e-05,0.147,0.81,145.95,2
5gr4LFoEnHJMhBiju66Hzy,平成快晴どってんしゃん,118146,0.661,0.878,-4.288,0.11,0.179,0.00044,0.116,0.766,91.997,3
3EUxUELX4lJ0CScRo7t61T,StufeStern,142080,0.493,0.851,-8.396,0.0577,0.0414,0.301,0.275,0.93,139.694,8
2G8tfTExxzpRKssKzKwDYV,Simple And Clean,300760,0.592,0.885,-4.201,0.0489,0.047,0.000134,0.348,0.548,88.012,56
2tGC49JU9byQT0wXzIhYA7,snooze,178000,0.558,0.973,-3.242,0.0819,0.0452,0.164,0.304,0.432,149.976,42
2y6k5APDqAlR1S8XZjFrGa,Ephemeral,126460,0.485,0.383,-14.001,0.0404,0.948,0.913,0.103,0.346,162.074,22
6rf182lOd5gLM08RwKdlLn,One Way Love,125402,0.485,0.844,-3.198,0.0365,0.272,0.000258,0.131,0.288,89.989,25
0KmWvFVNNEN2xYEzse1Yts,星空オーケストラ,190586,0.484,0.794,-4.363,0.0653,0.0229,0.0,0.0915,0.741,200.115,29
4BoHaYTRI8TRv8PoESZZBz,Delightful Party,243933,0.844,0.916,-3.124,0.0534,0.11,8.79e-05,0.387,0.724,127.018,30
0jvXeqogQ9cXDUyuLKU405,ロストワンの号哭,217778,0.414,0.903,-1.466,0.181,0.0783,0.0,0.34,0.813,161.98,43
4j22gsHkPRAbIkfV0THOLp,最強STRONGER,142400,0.513,0.984,-2.999,0.143,0.000112,0.0607,0.343,0.469,102.531,34
3uJGQ8rgJZNk1mRYegYJIz,Kirikiri mai Mine,142587,0.462,0.864,-4.913,0.0375,0.000469,0.0,0.25,0.35,167.935,5
4qo5N3dKIxKsqrplJFxq7c,カーストルーム,265307,0.53,0.931,-4.003,0.0734,0.00482,0.0,0.304,0.807,156.046,48
2ritsV4U3jq2LduJpovZ1A,だれかの心臓になれたなら,231724,0.526,0.927,-2.976,0.269,0.135,0.0,0.356,0.537,144.84,53
5g5JIr9UT8R5F5YNaHyXnv,Mr. Wonderland,283587,0.509,0.938,-3.962,0.137,0.00564,2.07e-06,0.303,0.638,139.913,14
51jPiBwsXMCNktHaQEpELM,SPARK-AGAIN,245333,0.565,0.871,-4.448,0.103,0.021,0.0,0.147,0.622,89.932,22
3wGI9VH9OBOdSrTvFsrxPg,Lividi,123293,0.407,0.914,-8.874,0.0377,0.0178,0.171,0.0884,0.725,95.59,15
56SHr90dgVkujJOz1W3jQk,Aquarius,131077,0.433,0.966,-5.914,0.287,0.0025,0.31,0.351,0.694,180.078,14
5rzKtkmi9VFYoaTMTSao2N,迷える薔薇に終わらぬ夜を,156213,0.573,0.846,-5.593,0.0536,0.19,0.0,0.285,0.698,114.962,1
47vlrnoYbshpAv2cLXoGJT,青春フルスロットル!,70151,0.633,0.931,-8.267,0.0543,0.0804,0.768,0.224,0.911,77.385,12
2i6fdpwGOLRLHOlf51VbSx,プティプランス,247533,0.624,0.881,-5.253,0.0338,0.015,4.28e-06,0.554,0.252,130.025,28
6R04z5uMIHTp07Rb8JmLu1,FULi AUTO SHOOTER,203586,0.525,0.987,-1.896,0.174,0.000748,0.309,0.267,0.749,145.028,28
1G91BjXQpljiI7uTKkXMOh,Derakku maimai Tentekomai - Long Version,219160,0.507,0.933,-6.317,0.05,0.00887,1.2e-05,0.336,0.716,178.088,6
3acokRWt0X9360tHFr5Bkc,Zettai! Shoten Requiem,140400,0.416,0.975,-6.142,0.118,5.66e-05,0.738,0.359,0.372,109.873,1
1T4vtuULiFWExbFNcXOKIA,Acacia,257055,0.595,0.698,-6.583,0.0397,0.503,1.73e-05,0.0893,0.544,142.026,17
1ehdVHtkYImrL3MhfN1ccV,Spider's Thread,140356,0.402,0.948,-10.062,0.151,0.0441,1.74e-06,0.391,0.172,180.102,34
3JAiQh1GdTyryyj9FCH0ow,ビターチョコデコレーション (feat. 宵崎奏&朝比奈まふゆ&東雲絵名&暁山瑞希&初音ミク),197320,0.624,0.938,-2.81,0.112,0.0925,0.000215,0.33,0.961,173.994,62
5GBXstl381F7onw1anA7Zq,東方不死鳥,117991,0.432,0.992,-3.567,0.0451,0.003,0.927,0.334,0.867,92.981,6
1BPUMDsYuYjXfbjZ3k4hpe,Squeaky Mind,138049,0.681,0.78,-4.471,0.0365,0.161,0.748,0.147,0.596,130.03,21
1NevitJME4DkeYLjKXLum7,GIMME DA BLOOD,132573,0.672,0.974,-2.413,0.113,0.0561,0.00967,0.188,0.872,109.999,38
5SDG7tGjmWxcMpxTyPeuM1,Nerverakes,84227,0.456,0.964,-8.077,0.097,7.1e-06,0.751,0.0867,0.242,140.045,3
5xM1Aa2i8CADAIQMSYekgH,Qyoh -Nine Stars-,429000,0.277,0.988,-2.567,0.234,0.00434,0.0125,0.109,0.0872,120.798,21
6YBxZ5m7GdCCTElvN6edmK,GASHATT - Long ver.,265893,0.4,0.954,-5.103,0.336,1.88e-05,0.605,0.313,0.676,175.083,14
2OtvXaRl5ar18xJFLJD9sf,Tyuntyutyutyu-n,152120,0.525,0.91,-5.145,0.0521,0.0119,9.58e-05,0.229,0.796,173.063,1
5wEy787VwmAnA7GGhEzjHR,Can I friend you on Bassbook? lol,286947,0.634,0.974,-2.279,0.26,0.067,3.58e-06,0.602,0.658,127.997,48
1fSA9R06c0lV8aOuHX1gpt,ANU,170560,0.303,0.905,-7.375,0.125,0.106,0.0506,0.11,0.534,157.118,16
1eTylHQYfU95c3cyNaDKiK,ロボットプラネットユートピア,164880,0.462,0.96,-4.689,0.0959,0.0995,0.0,0.12,0.766,149.906,4
3nmWtDD1yyHR4EEBUSmUK0,サンドリヨン,277013,0.592,0.92,-4.101,0.0421,0.112,2.56e-05,0.0905,0.581,146.988,45
6oeH2bllLms0wLUvINGQPi,Starry Colors,153920,0.423,0.945,-7.858,0.24,0.00312,0.00663,0.166,0.284,176.936,16
3GehdQlcHgM2dfF2awzMRx,Zhele,358013,0.401,0.939,-4.774,0.161,0.0733,0.000517,0.104,0.441,181.024,12
6hVeDmk4slrvoyolSVdzXp,ウミユリ海底譚 (feat. 星乃一歌&望月穂波&初音ミク),236805,0.733,0.94,-3.87,0.0319,0.013,1.26e-05,0.0984,0.961,119.999,47
2CCy1hysA6PeCva6DL5U5P,Girls Talk!!,291293,0.63,0.956,-2.459,0.0492,0.00669,0.0145,0.0821,0.85,95.993,13
7z0HnNeAREuJmRvQtpQIz0,ようこそジャパリパークへ,204000,0.595,0.979,-2.766,0.0778,0.271,0.0,0.0466,0.776,169.988,44
4hM5PoFT6IfyRL9LSHlaC3,おねがいダーリン,193240,0.445,0.836,-3.959,0.0801,0.0042,0.0041,0.224,0.733,88.835,26
5orndIZ4DVYbyX3STZfZgH,Qualia,330039,0.477,0.942,-4.848,0.388,0.018,2.44e-06,0.134,0.353,159.974,19
1cCTX0MbUmZyGWnx4SAeoL,秋緒,192916,0.708,0.724,-6.586,0.0346,0.375,0.0,0.234,0.842,138.025,33
6Q0WKNFRUWC88NWfF7Z948,ARAIS,138573,0.321,0.927,-5.284,0.0906,4.55e-05,0.915,0.0899,0.227,180.042,2
7qdIR2jTfgOvsQSWHPjjIJ,Just Be Friends,301469,0.689,0.918,-4.5,0.0428,0.00492,0.0,0.339,0.844,128.004,50
3ma72DwFaJ7AO7Vi2emCVn,立川浄穢捕物帳,148093,0.599,0.933,-3.699,0.049,0.0054,1.82e-05,0.0792,0.71,105.079,11
4RRBZuEktRdadQTe5ucGKP,みくみくにしてあげる♪【してやんよ】ORIGINAL COVER,102015,0.513,0.995,-3.749,0.0657,0.00171,0.0789,0.265,0.727,159.991,25
3Y8GehuOrnkGYgGhn7hQI4,Xenovcipher,152120,0.622,0.968,-7.361,0.282,0.00554,0.426,0.15,0.508,104.993,16
5yiFG3Ph2704GODnzZOgRK,welcome to maimai!! with maimaima-,147360,0.549,0.876,-6.048,0.0395,0.000388,2.29e-06,0.267,0.627,162.952,4
6HMcJhhCNSyTdzeb9u5enR,Sentimental Snow,142747,0.62,0.766,-5.116,0.0251,0.157,0.0,0.34,0.66,113.988,1
30VZSSwnzCinwkhzsapkVo,KIRAMEKE Shoot it Now! - SSLong ver.,190534,0.629,0.982,-2.308,0.144,0.00786,1.08e-05,0.145,0.719,102.538,20
6FzaR2fjFmUfdd3oDMee00,ヒトガタ,226000,0.575,0.915,-5.242,0.0698,0.00826,0.0,0.27,0.655,150.077,28
4TOYqFkLRA7OodbcFltBUb,メルの黄昏,235437,0.651,0.789,-5.925,0.0355,0.315,0.0,0.374,0.65,100.002,32
4fAyQyrNPwzCKVRTxcwfYn,木彫り鯰と右肩ゾンビ,248500,0.587,0.97,-1.229,0.105,0.217,0.0,0.733,0.866,150.001,13
1MNNNlY5dVYcQcXieJbMO4,檄! 帝国華撃団 <新章>,177093,0.554,0.864,-3.895,0.0493,0.464,0.0,0.0508,0.789,143.015,37
7JV3SjRYxxqqHcVr7Fn2QL,I Race the Dawn (feat. Michiyo Honda),316009,0.373,0.64,-8.709,0.0315,0.00245,3.74e-05,0.106,0.043,80.966,22
5wU8nBJow5rQQWSkLpOtv7,白ゆき,264911,0.317,0.887,-3.638,0.0989,0.0253,0.0,0.313,0.46,104.885,33
0AEBoBq96zFPouPSAjqeRg,シャノワール,230733,0.638,0.963,-1.945,0.0666,0.18,1.55e-06,0.0687,0.913,131.005,15
2MdLRuW8E6OutxlnnGE5s1,ラフ・ダイヤ・マジック,251200,0.59,0.885,-3.427,0.0456,0.00361,8.48e-05,0.466,0.378,96.985,12
0wziUXLgXpoYNfkwwEK5QC,Aetheric Energy,132533,0.454,0.962,-7.054,0.0627,3.33e-05,0.39,0.393,0.374,102.605,10
7A8RzxGI4rYj7vrBpdlb1a,Ververg II (feat. B),116907,0.353,0.673,-8.711,0.0385,0.0119,1.39e-05,0.0834,0.561,189.963,21
6F10OKMrwqyNym7ArcOXvl,Dutch Formosa,120361,0.544,0.739,-8.575,0.0337,0.301,0.932,0.0439,0.7,156.039,12
1pA37Rpz9sNFKocDbp0IuH,Magic,143000,0.543,0.951,-4.862,0.0712,0.0699,0.0,0.463,0.813,166.969,9
7yIKvSreeSsRqJxwmZKx8p,Space Invaders Infinity Gene Medley,134307,0.384,0.938,-7.225,0.0491,0.363,0.867,0.142,0.444,150.481,1
1FcgAZ0BzDW3zOJJxehKHQ,飴と鎖 (feat. 巡音ルカ),217749,0.544,0.985,-2.334,0.0771,0.16,0.0,0.0984,0.678,135.015,34
5xqBUm4sPbiP4ZcCIID8ZG,The 90's Decision,134062,0.583,0.977,-2.502,0.0386,0.000414,0.167,0.374,0.749,127.983,39
3L8bR3X2ds5YHMarNnbcyN,Qliphothgear,150810,0.604,0.88,-9.694,0.0735,0.000207,0.84,0.355,0.244,106.003,20
3XFEw5XC1FfOA3j69GtG2w,レーイレーイ,142947,0.509,0.932,-4.995,0.131,0.00166,0.000726,0.127,0.938,188.007,7
5ibcmlsrQPW25NcTS0LzXv,Elsa de la bibliothèque,295714,0.452,0.978,-2.976,0.0698,0.0256,7.09e-05,0.486,0.301,159.98,10
1OB3lUNVe9M4J06RTyQSYV,Death Scythe - LONG Version,208773,0.316,0.856,-8.421,0.0597,5.49e-06,0.866,0.362,0.361,181.978,5
0aAqtpEGQ7go2bkygkzfXF,Stay,186545,0.685,0.288,-16.995,0.0315,0.791,0.0099,0.0865,0.111,110.056,15
1ggjcngilCID4vVkvb7jlz,Lune,123004,0.471,0.814,-7.017,0.0408,0.828,0.391,0.141,0.201,160.009,33
5ze5hSErIzHJKPiFqt7rBf,クーネル・エンゲイザー,227592,0.516,0.78,-6.514,0.0336,0.0729,6.46e-05,0.0691,0.919,169.957,36
37jHoAmxW8Ov8u7EM7d5CP,ゲシュタルト!テスト期間!!,138013,0.448,0.975,-4.081,0.252,0.0015,5.74e-06,0.0655,0.542,169.936,1
5moGDgg9undWOE9Uyz0kAO,SLoWMoTIoN,313000,0.537,0.967,-4.99,0.13,0.00275,0.0,0.0936,0.586,160.005,43
1VSneENeKLiEgvWw9M1yUC,Yawning Lion,153161,0.389,0.117,-15.653,0.0494,0.991,0.931,0.119,0.0824,137.597,29
3wSRpDfmZ7y9SpuyZ0LH4c,リザルト BGM - CHUNITHM STAR Ver.,101267,0.46,0.962,-5.245,0.0598,0.00216,0.897,0.26,0.823,179.954,1
1XP5YB3oKjkpBDhVxF1BMt,BREAK YOU!! - LONG Version,206480,0.443,0.937,-5.51,0.0409,0.00226,0.0,0.264,0.869,166.991,2
69yAiaaXTKqTAmZcSNFRm6,Eurythmics Trip,106503,0.51,0.911,-7.227,0.0569,3.03e-05,0.124,0.291,0.477,135.044,1
1DrfywERjaCVIXqLutUY6x,Sleeping Beast,189388,0.487,0.707,-12.592,0.0368,0.00219,7.68e-06,0.114,0.315,146.996,4
116RaVXLq5mmK69DyuUxaI,幻想即興曲 嬰ハ短調 Op.66 遺作,284595,0.189,0.111,-24.635,0.0382,0.99,0.934,0.0759,0.0886,73.124,30
4DG5saRSHDhj3kvF3xDSI7,PANDORA PARADOXXX,147240,0.248,0.934,-7.69,0.194,8.6e-05,0.0545,0.117,0.409,148.773,26
32rQeDchWPe6lPev389JrO,金木犀,140488,0.69,0.726,-4.726,0.0878,0.0169,0.0,0.0904,0.779,123.028,49
3Su7tjUw5QbSBD5S3QFrWP,Samsa,212479,0.774,0.832,-6.178,0.0596,0.261,0.0,0.187,0.831,121.073,54
15s5Z309LEnJgy84deMm9t,"Athlete Killer ""Meteor""",148069,0.596,0.734,-10.177,0.296,0.0989,0.00656,0.112,0.755,92.655,6
3GSHzrD0cteaWkuB0YL5Ep,とーきょー全域★アキハバラ?,140747,0.625,0.987,-4.21,0.334,0.524,1.46e-05,0.308,0.374,105.909,2
39k1N4y20avJUDeLU04PGr,NO ONE YES MAN,127059,0.43,0.995,-1.043,0.0508,0.000299,0.00147,0.315,0.535,170.056,35
3yJdHmsFAOsRnrLaVcvypq,Witch's Invitation,304427,0.64,0.653,-8.184,0.0305,0.147,4.67e-06,0.0994,0.527,131.991,4
6hUQcGznld9GAqA59o5guX,Fairy Tail ~Yakusoku No Hi~,265787,0.5,0.969,-5.181,0.202,0.00826,0.0,0.3,0.44,155.988,45
4nT0YjVBloqKHtb8esWjcZ,Ververg II,155693,0.29,0.641,-7.841,0.0467,0.0513,7.8e-06,0.0614,0.265,126.558,24
1JWkDse9CHT7D7TWyHQ4DE,Scent,176875,0.555,0.338,-16.365,0.0496,0.98,0.835,0.138,0.273,83.007,25
5Jv4O9lz1xAlik1SKgF3HJ,ジャックポットサッドガール,186471,0.58,0.948,-3.812,0.0914,0.0352,0.0,0.322,0.922,101.983,40
1fqpUqtqVLbDZXrtmFK1eW,私の恋はヘルファイア (feat. MEIKO),196141,0.396,0.731,-5.176,0.0374,0.0174,0.00549,0.0534,0.351,200.091,50
3kDQwQKfV43WhMRjE7FPcU,Goodbye Goodnight,224232,0.542,0.924,-3.643,0.0479,0.000132,0.0369,0.222,0.607,170.021,23
3wlWeadFDWnl8NaURoMAYJ,TiamaT:F minor,153013,0.509,0.876,-6.981,0.0816,0.00259,0.0,0.12,0.106,107.449,29
0TxXNYu4GXdQJzdnJkl1RT,囲い無き世は一期の月影,187653,0.439,0.925,-2.26,0.11,0.155,0.000174,0.0947,0.541,172.202,29
4CBTZ6xQ9n99GBXd6H9Tgn,Yugure One Room - Long Version,228867,0.649,0.853,-4.93,0.0325,0.00369,0.0,0.126,0.93,109.97,16
7aymU7MJjQoZAnDKcUzUMY,CRYSTAL_ACCESS,145217,0.495,0.875,-11.233,0.454,0.0263,0.3,0.164,0.431,160.028,16
2rkSQrbwRoH82pA40rTQf3,テレキャスタービーボーイ,165307,0.557,0.793,-5.043,0.0647,0.116,0.0,0.253,0.961,181.97,49
4kUsEPxZeNi59diQNDGroY,Love Supreme!,282347,0.655,0.974,-3.144,0.049,0.281,0.0207,0.4,0.88,134.989,42
3jPmqq0UYRHzochUS2ekgj,SILENT BLUE,137507,0.436,0.833,-8.496,0.0487,0.000134,0.0241,0.388,0.308,105.135,19
3yphjYSP0G3gvCPQnuEDXu,こちら、幸福安心委員会です。,271690,0.603,0.882,-5.428,0.0449,0.0259,0.00531,0.0266,0.34,127.979,47
3OEbThhWQ04JZuOdk2ZHrb,Aiolos,132987,0.365,0.787,-7.401,0.0507,6.24e-06,0.758,0.188,0.334,101.854,22
0OxOJbkUx0WvGPaWQAbgkO,ULTRA MEGA HAPPY PARTY!!! (more Party!! Extend),212508,0.407,0.995,-4.465,0.12,2.86e-05,0.82,0.321,0.517,102.506,16
5bN4v7Ezdwp3LgnotJeSZ2,Bokutachi Itsudemo Shuwasshuwa! - Long Version,184880,0.594,0.937,-5.118,0.265,0.0087,0.0,0.241,0.578,132.084,5
1crDCJTbX36ndqjz2pzjre,STEEL TRANSONIC,139773,0.462,0.986,-8.092,0.381,2.57e-05,0.282,0.327,0.04,118.061,11
5RZsaNKXp48skwS0e0v5Qy,"9876734123 - ""Hyperprime"" Full Version",252107,0.475,0.995,-5.181,0.216,5.82e-06,0.945,0.336,0.5,156.993,6
4wPxR5KiddzcYZZWLfPPXP,Yume Hanabi,137187,0.679,0.747,-4.962,0.0775,0.00328,4.99e-06,0.0323,0.726,93.039,12
4DkBVaqNzDy1xi7o4jExpZ,Invisible,217733,0.511,0.981,-3.224,0.207,0.00673,0.0,0.336,0.373,96.061,13
5QeQwA2TukfKFLSgOxxzIG,プライド,317333,0.552,0.724,-2.768,0.0365,0.023,0.0,0.329,0.58,124.02,41
0EKFiR40VIDLQLnNTsDZPA,Amanojaku,186986,0.3,0.913,-4.423,0.134,0.00972,0.000557,0.116,0.57,200.719,16
1MWSaJx7ZKRPwFsJBTPNpD,7thSense,131787,0.397,0.842,-7.636,0.0749,0.00048,0.289,0.308,0.608,73.06,17
1BlXlxigGxnfQqK0cNLFpJ,Noël - long ver.,306830,0.482,0.95,-2.524,0.0512,0.000206,0.81,0.0957,0.247,109.971,16
4jKi23X4smmiyksl7POtyJ,Plumage,148910,0.461,0.991,-1.71,0.0605,0.0582,0.000835,0.337,0.81,95.008,14
13gahdItSfDhCCxRz15Iqc,TWINKLE MAGIC,130667,0.335,0.979,-3.555,0.0752,0.0104,0.188,0.329,0.229,180.102,38
0IUGpaANt9QAF0EgomeadR,Beyond the Boundary (English Version),273385,0.578,0.882,-7.664,0.0441,0.00409,6.27e-05,0.25,0.572,97.476,17
5FYI5MmXwx9xKqnmCX2g0H,Paqqin - tpz Despair Remix,153987,0.404,0.969,-7.202,0.0431,0.000106,0.444,0.0679,0.367,120.118,11
5t8A1Gcts3RkhPgH1msbBj,糸,222010,0.411,0.908,-2.382,0.0431,0.00301,0.00458,0.36,0.64,193.966,33
34fHT2pMQ1siR2eTI6q5vo,Refrain Boy - English ver.,211000,0.445,0.841,-6.719,0.0345,1.66e-05,0.0,0.197,0.853,94.944,31
336iD4OlQIf3EmZCkF4t3c,幻想症候群[with]Marcia,260027,0.472,0.98,-3.303,0.0769,0.0139,0.331,0.0617,0.526,147.924,34
4kLnVhXdJMGyQfZcJryvWv,Trackless wilderness,144813,0.337,0.924,-5.858,0.109,1.48e-05,0.619,0.0841,0.211,108.338,8
0o06oGZcYzHwHu3UeNtgQ0,Kusare-gedou and Chocolate,195000,0.569,0.941,-4.718,0.0792,0.0277,0.0446,0.119,0.684,130.01,22
4KGbAz0KHNYp32Pgu2X6zr,キラメキ居残り大戦争,220052,0.606,0.997,-1.161,0.0766,0.0375,0.00298,0.156,0.588,106.025,20
2AH6VYsHT05tbFztESQsR7,月西江,279442,0.448,0.437,-8.585,0.0274,0.376,0.0,0.077,0.174,140.042,8
3ZUob6XLO4YC3x2TxHn4AT,街,219358,0.603,0.757,-6.879,0.0321,0.00482,4.45e-06,0.2,0.813,128.092,38
0Kzc4C2D8OspqKgafLtubS,立ち入り禁止,217200,0.517,0.93,-2.117,0.115,0.0294,9.62e-06,0.247,0.689,159.956,38
7iS6811erXkWjtiRFydOmn,Happy Halloween,246031,0.667,0.866,-7.048,0.0381,0.000526,3.69e-05,0.17,0.67,120.007,36
4HphfvubFjFGRqpuxHYTBm,Again And Again,260931,0.589,0.97,-1.134,0.172,0.00035,0.0,0.237,0.454,90.068,9
4zymIbLisTS6tWuwmFCds3,What Sort of Ending Are You Wishing For?,200210,0.438,0.938,-3.12,0.179,0.164,0.0,0.169,0.63,190.037,51
5GcfekhcEMRQZpKVd0OYmR,Singularity,254545,0.407,0.795,-2.386,0.0426,0.147,0.0,0.296,0.403,132.111,16
71ccYxWvQJ66ebPUZScJzn,God knows...,278907,0.465,0.945,-2.699,0.111,0.00153,7.51e-05,0.371,0.484,149.943,51
2RsLP2sl9rEUD03H7afuBZ,Whispers in My Head,246960,0.245,0.937,-4.904,0.196,1.44e-05,0.0,0.327,0.255,135.153,16
00NxAXxNkPR18nX1hcNBiP,Best One,222547,0.823,0.482,-9.653,0.0337,0.462,0.825,0.145,0.307,109.994,37
63nZBjJdVpuQPz2Oa8hjFD,メモリーズ・ラスト,247000,0.484,0.866,-4.841,0.0492,0.0464,4.54e-06,0.107,0.578,173.059,17
6GSM0VNdEm3SBlat0oMRUB,luna blu,136053,0.393,0.925,-6.721,0.0608,1.09e-05,0.931,0.403,0.37,159.942,3
1PANvosYurGstBno9tP2mm,Justified - Expanded Ver.,319653,0.372,0.92,-6.213,0.0788,0.00361,0.0,0.257,0.556,184.953,5
1NrzI6zJMDJLXTfxRFzGwX,魂のルフラン,314373,0.543,0.929,-5.4,0.0516,0.0968,1.97e-05,0.313,0.596,129.966,46
7kfSlLMr3nnHnifosN9Iqk,Sou Gou Result BGM - maimai Deluxe Ver.,64040,0.523,0.943,-6.924,0.0683,0.0274,0.385,0.25,0.583,94.093,2
4A2PasThFvB7BJNFIgeDEu,Crazy Circle,164587,0.607,0.913,-4.789,0.136,0.21,0.0,0.326,0.7,144.994,8
7C4jbixOxdyewrUDgmib7D,KillerToy,277625,0.464,0.988,-1.583,0.516,0.00166,0.184,0.367,0.216,170.185,32
5FdiFZSwm6cl8M5OunAjQA,Twice up Scenery,163413,0.622,0.803,-7.113,0.0339,0.00668,0.00376,0.339,0.942,114.033,2
2bBLOrzVknenXLD8Ff8nCi,Magic∞world,245493,0.488,0.949,-4.363,0.0845,0.000239,0.0,0.112,0.438,170.989,20
0x7Jti3Y6kOvLEzLDdmtuM,Paqqin - tpz Despair Remix,153987,0.404,0.969,-7.202,0.0431,0.000106,0.444,0.0679,0.367,120.118,13
4jLomuzVDpIOOqyVRQjkui,FEEL ALIVE,85707,0.517,0.928,-7.723,0.0408,1.88e-05,0.00276,0.101,0.923,161.996,11
7DgqwPbEnpbd9Bbq2SSFxU,Tanaka,135000,0.689,0.916,-1.036,0.315,0.0505,0.913,0.364,0.453,186.057,22
4Qrro1VRI6tW71TUhTDmns,Paradisoda,149693,0.778,0.827,-6.636,0.0737,0.381,0.0,0.0716,0.772,135.01,12
3c5N4UkBnybn8ceulBNFXW,冒険王!,254167,0.693,0.945,-4.578,0.204,0.0504,0.0,0.0328,0.525,180.013,24
6ZHHhk2EjN9ODilVIYTv87,携帯恋話 (feat. 東雲絵名&暁山瑞希&初音ミク),253302,0.596,0.899,-5.3,0.106,0.241,1.06e-05,0.184,0.786,149.992,52
0LWfcbyKEdi7BKofXlYtEN,シャンティ (feat. KAITO),165959,0.615,0.863,-6.451,0.0643,0.0384,0.000857,0.351,0.747,144.029,54
41mtZVjqSu7yiKOKqwmX0U,Pure White / 純白,339760,0.156,0.136,-19.963,0.0371,0.947,0.903,0.0915,0.0579,71.922,34
48Bt84t6sH7i9fpsYlWzNi,Just a Trip,155880,0.337,0.864,-7.624,0.062,0.00297,0.016,0.328,0.808,179.939,15
0AdO34QcCewoHaVeBTzIKn,LINK LINK FEVER!!!〜FULL Style〜,285013,0.431,0.946,-3.778,0.0543,0.00901,0.0693,0.0993,0.612,181.923,10
