track_id,track_name,track_popularity,album_id
6om6gmDIY4LfWmvC9OkX6J,Secret of Mana the Oracle,0,0cvTRmxtP074pPRhndF2RC
3bcvk1PiCoAKDxizlZuCo1,Dun Morogh,43,3McPVq1RT8F2ERSiajR3WS
2tdc7fD79rIDXF45m22nAw,The Sanctum and the Shield,9,5UVhBkeiYoLPEN8hs4wKKb
4MEv6bwlq6ZdrnDK1uCKsC,The Glade,0,7Kkoj4rUm2ygO8AaFOapBd
1D21m05V8O4833iJKfZfLQ,By The Bay,0,0V8y2gduUGML5uXwliLnsm
6ZXa4Ztf2itEtbTRNUDYAP,City of Rome,36,3wZlREjJIfZoXPskuiire7
6MPL7WpETrp3N8RmRMMZGK,Kaer Morhen,0,5GAHLnlyZGLpOSdYI1tQ3R
07lkcvXzc9TNh7ZzayqUr9,Revenge,0,2ZB4aNlAcAK8pOpe11o7WR
4YnvsUZ0EEA6KFYVsqZxo0,Something Secret Steers Us,0,6yQIzXJrn45TH1rhsM7aDw
2SE2Az11cE3yKDhSV0ivTs,Come Soft Winds of Death,34,3QBQCycojhOJLYlHhaCgVm
1EdJSG0PeZdAFkgBfcg1hC,Neverland,0,4vyJFhDYqchKtqj4C58RAw
6TKizwRiSfZcAhKbcMXhAH,I've Already Removed Her from My Heart,0,75O9PuayX6Ggm2XHffzuua
7nQjQiS6SF70UlFcRjz0kz,The Makers Theme,0,4IzBbPCbp4Ina3B2GlZNFS
5N4uTnnwvnREF8qQyCOd7p,Good Riddance,48,5jTYZA6b4VoSRnR5TMldgb
4xkl1yRY8qWejPpt3GgNNH,Kirby's Dream Course (Menu Theme),0,0cvTRmxtP074pPRhndF2RC
0VfZ8soLs3Sjh0aatQJX9N,The Last of Us (Never Again),43,2GFFxj8aR2XpwIMYanOPjh
1diUA7qGeosCYBwoieHXXk,Action Figure Hands,0,7FsW4jSJlCNjdXVeE7rQXv
0fRci0ZSsd9vAe7LVm9IRX,The Dalish Elves' Encampment,0,2FH0u02u1TBVCuryEQKZV9
6yYvhl25obFnTgosvQJINe,Plastic,0,6EkvqSSh1Hu9n66AJLTkYB
1Z9dIZ7rpFpKIJXvA4xnX5,Titus,0,4AZKt7HtkuSgZeXCoQlu4d
4VbQMeRFjpcYOIfssLs2qI,The Normandy Attacked,0,57kGwtJmh8L9k7GxYDyerR
0WHMHuO5JPzJ8IZVjv3TL6,Terra’s Theme (FINAL Fantasy Vi),0,0EZu1jyeMC9VDLuYwlXFZY
4NRoYlVwzhgeIatWLUzx6x,Defiance Bay,47,3QBQCycojhOJLYlHhaCgVm
44wQwOUQnEBKcmEko0L5EO,"Epilogue ""We Will Fight..""",0,0jcNyEDXKVFqUm7HuaxLLi
3hGamzxGyxLbvYVlBcdGDx,Boss Burger N' Chips (Inverse Phase Remix),13,1a4TATTxo7fdfqYxn2uMFN
1wtkJqFjQg5L8cTB64rnoN,"Title Screen (From ""Animal Crossing"")",0,3MQOADVs0DCJkIslJCqqbU
1kWD1zjtidohfhuZVBylJ8,Down to a Dusty Plain,32,2Gy2IQbKCWP3ax77OVQk3r
00YmhuQhz70D5eBemvvZLZ,"Blood Omen, Legacy of Kain (Main Theme)",12,5ZMP6tC3r3iHgE3gF25jEs
1bFPFXX7CQqJmjIPeGjsfl,The Powhaten Attack,0,6CgKY2A26Mc8t1D1JZ0V3L
3LInO5Qb9oIF7Q9jeuRBaG,The Rescue,0,2XfezFhHCWMZpsAKw94gxd
62pmh0wSnBmBgM33oaHwKZ,Main Theme,30,6xsWYuzFo5pou1aogTYtxt
5d2Bm7lsUk14C8JUFxNLfb,The Hero's Call [Title Overture],0,02x6YHmkAIt040PsvJthb4
7x67LJm32RSVyf4quOWeAY,Dark Anomaly,19,0SEnOS85pgO5OtyITw1EUW
46v2vixOUHrTgxxEjH6lcg,A Seditious Act,10,7GXcRYmAw1fTgSa2Pdscwh
