album_id,album_artists_id
424bxvpYyNDM2DFFibeKs0,5szilpXHcwOqnyKLqGco5j
53fwPwnhRo2WpC45mQahUL,3Kb7e8b1tSd7TLa3cy7HUV
1NsJ6u8jcjsyZi9igmkbqw,5N3AyFVEE8vJa7AZEl7nD3
3SdFuYwyWoq7kuaHdTDcyD,0Y5tJX1MQlPlqiwlOH1tJY
3SdFuYwyWoq7kuaHdTDcyD,2o08sCWF5yyo2G4DCiT7T9
3sDud6BapENewYxlL8VH8r,7n2wHs1TKAczGzO7Dd2rGr
4K3SQSfKMXLcVnyUSFELZw,2LIk90788K0zvyj2JJVwkJ
4K3SQSfKMXLcVnyUSFELZw,5F1aAS1duwlzExnPs3l2Xe
270o30h7cAlEhBnbuSpFZq,6fWVd57NKTalqvmjRd2t8Z
438ToDoVaJH5aTIXXrlDyI,3PyJHH2wyfQK3WZrk9rpmP
576UTio7xgY7YUxrHMzxeI,2tIP7SsRs7vjIcLrU85W8J
2D5tHTr2nSi97CTDsPoDAa,2kCcBybjl3SAtIcwdWpUe3
2D5tHTr2nSi97CTDsPoDAa,5g63iWaMJ2UrkZMkCC8dMi
4BwfoXhDqTfiGS6pZueR9g,6qgnBH6iDM91ipVXv28OMu
4VZ7jhV0wHpoNPCB7Vmiml,0du5cEVh5yTK9QJze8zA0C
4VZ7jhV0wHpoNPCB7Vmiml,3jK9MiCrA42lLAdMGUZpwa
4VZ7jhV0wHpoNPCB7Vmiml,6PvvGcCY2XtUcSRld1Wilr
0x2ntwkM3GoLVAPjAOPrWv,687cZJR45JO7jhk1LHIbgq
11xZPFzFKdaLz2BTS1d48T,6Y64EaNqpqcZYTgs4c76gF
2momrvUqAMigmBoOOKuavE,0ynzbXwyCzxicMKHBoOkSH
62fU5P80Fv7suhcIt568tB,5v2WhpA59TJSdPh7LCx1lN
11GmvpYnbgK0rSryPaV5BP,1vyhD5VmyZ7KMfW5gqLgo5
15BnishwaiZhh0ZY3fnxMN,45TgXXqMDdF8BkjA83OM7z
4SD2UxRO9OgeSCQK0PN7cC,2n2RSaZqBuUUukhbLlpnE6
3AwzfcsXeljU7JkG5GQn8Y,6nVcHLIgY5pE2YCl8ubca1
4tnNsvUsbJAoI9FESgvkOJ,6rIaHuCIUu32uj2CjlEBN3
6qNMYsx5OUFDXWAoct9Pge,1uU7g3DNSbsu0QjSEqZtEd
6GuGhvQs5EpSxr6wQd71Bd,1MAazf048soVcELWMYehho
0CPD6yP11H86RohYYNBD76,1NNRWkhwmcXRimFYSBpB1y
2wq6cnNKGy6tP5c5ow5Uo8,46HzS7yz0c9udVwtbHk1sx
4CK4qIkDBB1Knqwzkm12RZ,4jogXSSvlyMkODGSZ2wc2P
6ZKRu38HcgmoIaJwj61XgD,6ipASreqbHk6a7aR2xo9BW
7vHnOZjiqPEgDP6BkmEp2Z,0sMAHzxguan2KpnKFZPW2d
4b2xHCwmoOeGHbo15dtqfb,716NhGYqD1jl2wI1Qkgq36
4b2xHCwmoOeGHbo15dtqfb,5XJDexmWFLWOkjOEjOVX3e
2myOeDsuEGTSUhmkRQMH0v,4qUoZ6ErhTYFhAI0W1iI9q
6MGSAlP80JS800sXlYroNG,2kCO8LXN1usaOPL3iEE28I
1bTgKomQYSkKYPD9UI9W4b,53XhwfbYqKCa1cC15pYq2q
1bTgKomQYSkKYPD9UI9W4b,6U3ybJ9UHNKEdsH7ktGBZ7
1bTgKomQYSkKYPD9UI9W4b,57nPqD7z62gDdq37US9XJR
6VSOIs13DaSG2IPilNviX5,4q3ewBCX7sLwd24euuV69X
3boOG8cQ8szHDizPKUyBFD,3pc0bOVB5whxmD50W79wwO
6USJaTtVIy0YH5hhzOWVHe,12GqGscKJx3aE4t07u7eVZ
3752EkZZ1wjEzZ1MRd9rsV,1fctva4kpRbg2k3v7kwRuS
3752EkZZ1wjEzZ1MRd9rsV,1mcTU81TzQhprhouKaTkpq
3752EkZZ1wjEzZ1MRd9rsV,7bXgB6jMjp9ATFy66eO08Z
2bY51cinHBlscXIoLUsDYa,0p4ViyfJUTW0IT4SCBLexf
74UvOvL6L4tZbYFtY759ZG,1W7FNibLa0O0b572tB2w7t
0jpQZkMeWh9yysxyTSCywk,3oSJ7TBVCWMDMiYjXNiCKE
0jpQZkMeWh9yysxyTSCywk,2cFrymmkijnjDg9SS92EPM
0H1ASykMKIX8PYfqxbxBar,7dGJo4pcD2V6oG8kP0tJRR
0H1ASykMKIX8PYfqxbxBar,2LIk90788K0zvyj2JJVwkJ
0H1ASykMKIX8PYfqxbxBar,0huGjMyP507tBCARyzSkrv
4Wj7RdGgmcNbNghdgUVQXi,4CAL0nDGvLhUfQEpwSLnUz
7Jgwg8nxsehAXjIYYsdanE,3HFWqhd60hrJB8fpyjrTLu
07ta8NK5ZipBOVSQgbGxtd,6Iz3eq2aQGFf7TbGT2iahL
03HTFr18vhLwCLFq6kWHIw,4Uc8Dsxct0oMqx0P6i60ea
4MRgsu0MBuBHzMhTLBgnNz,2IvkS5MXK0vPGnwyJsrEyV
3QXYqRVyBQfNK3MDn82hVF,46HzS7yz0c9udVwtbHk1sx
4TENiEyNNnHbRixbSa0XKg,1bqxdqvUtPWZri43cKHac8
4TENiEyNNnHbRixbSa0XKg,4rTv3Ejc7hKMtmoBOK1B4T
2TGtXG18s21Q1jnY2TC39M,540vIaP2JwjQb9dm3aArA4
2TGtXG18s21Q1jnY2TC39M,1i8SpTcr7yvPOmcqrbnVXY
2TGtXG18s21Q1jnY2TC39M,5L1lO4eRHmJ7a0Q6csE5cT
6EBrUVVsjIQD8N0c63mqjv,35l9BRT7MXmM8bv2WDQiyB
2u1Wc12FWm7X2ueUHCHxJC,4r63FhuTkUYltbVAg5TQnk
4sS5IjHR0YOJQdSTQ8whWz,6Xgp2XMz1fhVYe7i6yNAax
2i5NyX1puwpGt7tmaP5sEg,3x3jSlhyv5CiCZDZlaTq0M
4n05Mdr8HuetVr4V6TWnWI,0ys2OFYzWYB5hRDLCsBqxt
7tJ8Wtej161vR0uCbGDiDR,0NB5HROxc8dDBXpkIi1v3d
2UzTbwe7H4pgyenZB8s8bR,6jdXzmcf0crcLQOkn58oLQ
55ALbKLzliLSlrbVRcWft9,0ys2OFYzWYB5hRDLCsBqxt
55ALbKLzliLSlrbVRcWft9,0pePYDrJGk8gqMRbXrLJC8
55ALbKLzliLSlrbVRcWft9,6dLuQ5qXxIuWc5urxfIiZR
4DZWXg7CmxlSFgIt83wTYr,4b3DUSYA69Wfn0AmgD0Zaj
278z9UXJaMNDH9Bel9uAxV,2o5jDhtHVPhrJdv3cEQ99Z
278z9UXJaMNDH9Bel9uAxV,4npEfmQ6YuiwW1GpUmaq3F
1c53AOH8tvbZb1mY3jpAHq,0my6Pg4I28dVcZLSpAkqhv
59DJY70HuReCmWs6EzRoNA,4qDQBPUMcJUH7BQ9dfJnfI
59DJY70HuReCmWs6EzRoNA,16mcbsKWKfaPgtPLXACWC4
3YbMxdapL6mvSQjosFkc0T,7gXy60xRcwYujBFoYHnR2O
4j2syEjl3h1To8KbRgvmJn,06HL4z0CvFAxyc27GXpf02
3Jv8XjzlQel3avRbOzysXB,2hejA1Dkf8v8R0koF44FvW
3Jv8XjzlQel3avRbOzysXB,0XwVARXT135rw8lyw1EeWP
4zi0Wh076joFe9HESotzxP,2C32BFATM0fyN4FFTl3fHe
3Hz3XGYtM6rcRIPBJVAury,7yntSJ6uojO3z6GFUVwhAW
1YgekJJTEueWDaMr7BYqPk,0du5cEVh5yTK9QJze8zA0C
1YgekJJTEueWDaMr7BYqPk,3jK9MiCrA42lLAdMGUZpwa
1YgekJJTEueWDaMr7BYqPk,6PvvGcCY2XtUcSRld1Wilr
4rznzfuokCVEOo5amWNx7c,1z7b1Pr1rSlvWRzsW3HOrS
4JaYe7HIddzNaF3rUgJzHI,5XJDexmWFLWOkjOEjOVX3e
1jTRS4KS666BesH1GUHyEV,5hdhHgpxyniooUiQVaPxQ0
1jTRS4KS666BesH1GUHyEV,1vyhD5VmyZ7KMfW5gqLgo5
1jTRS4KS666BesH1GUHyEV,4q3ewBCX7sLwd24euuV69X
1KUJKWXmE95TPXxeJecop9,718COspgdWOnwOFpJHRZHS
1KUJKWXmE95TPXxeJecop9,1ZN1c1qWEGZNX1pGeKCPpf
6zQCdokfVne8dFU5Z5BpS3,10exVja0key0uqUkk6LJRT
0VaHnwzDug4AcDkejYDUl5,7qmpXeNz2ojlMl2EEfkeLs
0VaHnwzDug4AcDkejYDUl5,38PzLQE4GW8o7A18oGhi0x
2iooIm9txIXCow2rvSg7Aa,5ujvZU2thXjZgFKPUt1rDt
2Y9Kal9IDz6JphsCfY6GzG,53XhwfbYqKCa1cC15pYq2q
2Y9Kal9IDz6JphsCfY6GzG,57nPqD7z62gDdq37US9XJR
2Y9Kal9IDz6JphsCfY6GzG,47mIJdHORyRerp4os813jD
3PgoWZSSEFdI0f5gektpdn,6qW2MCeqjNlMwiLl0JPbuZ
1VxVQAgekwkFo8yoXvFZ8o,31W5EY0aAly4Qieq6OFu6I
4TxQPPeud0bVH3RcoHCzcT,7kjqkL4lIUyxO4HLzpRYo9
4TxQPPeud0bVH3RcoHCzcT,1a7xjqgtH0LtzVv80S9kVx
01rBH68wmywHjXgati7fzd,3Y2MLcrD3ZQXRXmtn4fZQx
01rBH68wmywHjXgati7fzd,0ErzCpIMyLcjPiwT4elrtZ
5fNgtPuw6QFGW7M9FdOX5x,3exvMmrLV6o4R42YnG3Id6
5fNgtPuw6QFGW7M9FdOX5x,1HD6q5dxREv64GOc3H7vBs
04QDTmdKMoDHqqFaHEoDVP,3Tv1UzQAvn0v0hKTxisXnR
04QDTmdKMoDHqqFaHEoDVP,2ledyuziz6YjLK5Dw483Oc
04QDTmdKMoDHqqFaHEoDVP,5kkVPwCLmdkqaSQpptZtXj
0BA1h18jGi9tQ4iUAacLMG,5tQMB0cuNXdCtzovGt55uD
0BA1h18jGi9tQ4iUAacLMG,6NmvwMFvNRQmWdW5N1nxsC
7L8IHgiomfEpxOm61vgPTm,7z5WFjZAIYejWy0NI5lv4T
4IZknU9lFykJaudWhINIDl,5A7T1LAGJg5NXySBoIKUmF
7pooeoqY4uJkTaW70qxm3z,7gW0r5CkdEUMm42w9XpyZO
3WCLzYOlSmLD2cy1RXdwUd,0LyfQWJT6nXafLPZqxe9Of
6TQ8nqw43uUOWu7Yqp58ko,6aaMZ3fcfLv4tEbmY7bjRM
1uNypcb5QCqYQ70tg6LV5q,7HTLVyjNf0VRxfIgNcfRRH
2dEf6lN5qYFQQy3Jd3ScHG,581C5Qwl87TskfBEzuoisu
7AzZB0UHZtWu7Ya8yQN3iW,6MWr1SmTaCU5BJzOZxwJEw
7hnH4pDgMDP4veSuZ7Uxlz,4pQxRQ2bUyVpk89wzztCLw
7KF1Ain9mYYlg5M46g0i4A,0lAWpj5szCSwM4rUMHYmrr
43yKUvEVZ2dTy2vOrozS2j,33tFkBLsl6f8TjKkV0uF0C
1y2AzG31F4CuCKQ1rpIzaI,6s22t5Y3prQHyaHWUN1R1C
4TzzpYnIMI8opSO9koKKVG,0WK3H9OErSn5zKOkOV5egm
4TzzpYnIMI8opSO9koKKVG,5hhgghBFkLDdMn93GW4x3I
39McjovZ3M6n5SFtNmWTdp,4gzpq5DPGxSnKTe4SA8HAU
39McjovZ3M6n5SFtNmWTdp,3Nrfpe0tUJi4K4DXYWgMUX
3467Wn1M2kESux2YS9Rczi,7kplJl06UmldxLKseURAYi
5jmp7q0hmtB7vlacGfTdAB,3win9vGIxFfBRag9S63wwf
0JGOiO34nwfUdDrD612dOp,6qqNVTkY8uBg9cP3Jd7DAH
6K77XaXUfKyBHyow6u7XPl,40ZNYROS4zLfyyBSs2PGe2
0s1A44tg1Y21SLHDylmugR,1UTPBmNbXNTittyMJrNkvw
7mbvRPQce4Lg8NpQkpOzxX,4SfGzWmeoNPKIOmiyc7Pav
6dfdmMDGw988CzNEFdnIcY,3b8QkneNDz4JHKKKlLgYZg
3AocIGXpIRlNgd2BSoETUH,1l39BupEDqsioWGVDXluVG
3AocIGXpIRlNgd2BSoETUH,1gPhS1zisyXr5dHTYZyiMe
7zV4TOfILpmyaArpIZqzkO,550PiaxNneb0AaqPp7sWWS
00WvhKa7aS4GRBHsRy2vRS,2Ggj5XNlIb4Lnbqe307FyB
00WvhKa7aS4GRBHsRy2vRS,3P2dL1jA3FykjGry2EcZEf
7uzmNefPoRgc5Pi9DS00CC,4adSXA1GDOxNG7Zw89YHyz
4DmITPOATTsiWEWtJrPqkk,6PH3FLQAxtqYy46Zv08bpV
7HCh4HQHDNZkXphOzb6ugT,3IaKn0ExWTMPqa0mscUYw3
4589OIFRZp41qbsp7TWFCx,0GM7qgcRCORpGnfcN2tCiB
4589OIFRZp41qbsp7TWFCx,4q3ewBCX7sLwd24euuV69X
4589OIFRZp41qbsp7TWFCx,2QWIScpFDNxmS6ZEMIUvgm
33TRcgk13pDfnELf22G8wN,4TshyQDihSYXSWqvclXl3I
5nlhLmWKBfIzkCxwVRAFd2,33tFkBLsl6f8TjKkV0uF0C
5FB5E1fwFeVqpz2CCzRSve,0Y5tJX1MQlPlqiwlOH1tJY
0e4cbWt2IcUYPXn7jCQXt0,12GqGscKJx3aE4t07u7eVZ
0bwtv7A8S0PMvgobvukQO7,2ElMqlv5py0QFIVXUff627
4jPnb0rdxEawWMlO8RfzJP,1Tp7C6LzxZe9Mix6rn4zbI
0W26SC6AcPdqk1Hz5hfWnj,2WzaAvm2bBCf4pEhyuDgCY
7iMzKbqiM22sVThqjOWqPl,35WVTyRnKAoaGExqgktVyb
1LeB4us5kQb6xoSXM1kws8,41X1TR6hrK8Q2ZCpp2EqCz
1LeB4us5kQb6xoSXM1kws8,1OzGBMZ8rp73R6DWx0IUr5
66kse7y7d7ycufUwpUr184,22y08IZx7u6SWpsfap1Cub
2F58yhcgZckSuL5pDXqEi8,1dKdetem2xEmjgvyymzytS
2F58yhcgZckSuL5pDXqEi8,2Dlvgi70UoJJicfKgoW5Vo
7x0UG4rToHvR7HkzqGN06a,1oH2B8tcHn4Gpl2bmmyd4A
5MCXOrCsU3R1xQ3kLI4oXM,7x8nK0m0cP2ksQf0mjWdPS
0gAyvJCgGfm5AqcRvAV3Ob,0avMDS4HyoCEP6RqZJWpY2
224jZ4sUX7OhAuMwaxp86S,4dpARuHxo51G3z768sgnrY
1yXAYcuyEvKKc8SKJVnmyM,0wGzciem2JUvglxX6Hr3E9
4GnznPcGs85z1yeeWA5Gyi,6qm0DFounuQWwu6IF0ZGH2
2ioMOjxtndeNFrssEFnIjF,6jeg7JBX9J9097esK752iR
6QYK9rRB1nJ1ZnhEiOKT1J,1z7b1Pr1rSlvWRzsW3HOrS
59rZF6CVD9k11WPzt8eC5G,7rybj6DFBE9HYjDsD4ILuA
