album_track,track_name,album_id,album_name,RPG,공포,로그라이크,배틀로얄,생존,스토리,스포츠,슈팅,시뮬레이션,액션,어드벤쳐,잠입,전략,퍼즐,플랫포머,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity
5qFr5Dco7AKXZ6VuAypM1L,The Alchemist's Haven,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.492,0.933,-3.908,0.0393,0.023,0.655,0.173,0.787,150.017,187292,14
1WrCDmaBPcFXDnusChGxFE,Tango of the Troupple King,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.538,0.703,-2.823,0.0488,0.0776,0.776,0.328,0.896,149.877,65683,25
7A3DwV1nV5OdJBPHrKXdjl,Battling the Burrower,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.308,0.998,-0.079,0.0497,0.00475,0.96,0.117,0.292,180.05,168403,12
5qzjWEsWfU4ecbaC5QfzU0,Waltz for One,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.261,0.822,-4.917,0.0301,0.0204,0.965,0.0604,0.863,180.045,189429,16
3WKpnfnkAvryvdeYZZCrqc,Disturbing the Peace,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386,0.985,-1.227,0.0446,0.0147,0.841,0.0747,0.364,180.0,157704,13
27GGYdjD8DJysSPmN4lxM1,Art Through Adversity,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.378,0.992,-0.394,0.0437,0.0227,0.958,0.138,0.961,179.953,181460,14
0fHOuHGEkzNvDF9y18uw0F,The Battle Within,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19,0.984,-0.462,0.0493,0.00683,0.939,0.122,0.247,147.612,183583,11
5Rk67UV1EQQOFO8v9B77K5,Out of the Shadows,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.373,0.977,-0.375,0.0422,0.021,0.943,0.306,0.32,149.954,191617,12
1jEpCinhxYwzCoGsRybAh3,The Final Note,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.462,0.618,-2.554,0.045,0.00504,0.992,0.0499,0.547,149.947,192766,16
3L9MpIhgjOr28uJkXmfKUB,Le Bouquet Magique,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.328,0.27,-12.181,0.0319,0.882,0.184,0.151,0.0751,95.423,266750,21
40VC07fIoDHssgzQQJe1M3,Plague of Shadows Release Trailer,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.352,0.762,-4.347,0.0396,0.461,0.0083,0.35,0.0614,77.597,72263,13
39iUEyiPUzLJdaGm1ewnCL,Village of the Damned,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.566,0.902,-8.946,0.0319,0.00668,0.664,0.154,0.0887,120.001,206000,9
6anU4r8Osz17TQ1zwCNCXt,Alchemy,4Dq65Lwt50IB0eAKuT10nC,Ratchet & Clank: Rift Apart (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.479,0.883,-5.253,0.0689,0.0216,0.0,0.115,0.425,109.842,217364,35
14IPTNxzLENUc4B6aL9Inm,Not Just a Machine - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.262,0.335,-16.86,0.0466,0.711,0.964,0.128,0.0381,87.415,54000,35
1qVqvrQLVbrcAyOQ45re4e,Keep Turning - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0632,0.277,-16.005,0.0508,0.833,0.851,0.0793,0.0327,68.822,120158,30
7ms9688cKo2vJzoZy8Hm8b,Little One - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.522,0.0138,-27.532,0.0419,0.987,0.934,0.114,0.399,176.014,188809,39
4XbVVma0rZuNmQ41CkSsYA,Dark Night - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.413,0.457,-12.677,0.0399,0.415,0.913,0.101,0.0403,87.997,312000,32
1pDES24cNIuX0mFIfKV9hK,Song of the Lost Girl - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.146,0.364,-13.046,0.0352,0.402,0.932,0.124,0.0348,147.479,187445,29
1KOUWbi3StqWAT4odlEhu3,Kara Main Theme - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.335,0.292,-12.675,0.0342,0.501,0.899,0.0977,0.0393,88.048,414791,41
3ucwKZG8MBsUpalOl38dCM,Lost - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.392,0.356,-14.301,0.0402,0.278,0.908,0.118,0.0592,127.806,95667,25
3xkuU6ahpxLKIrCG10DElK,Run with Me - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.414,0.67,-13.529,0.0413,0.315,0.826,0.325,0.689,128.056,162471,35
7gypsRCpyt3JGVyvey2GBK,I am Kara - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.199,0.199,-14.386,0.0386,0.817,0.936,0.0911,0.0387,64.553,216939,26
2C2JJfYWcJPXnzpZPnMD2q,Zlatko - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.462,0.809,-8.315,0.0543,0.247,0.97,0.29,0.333,137.999,162620,26
5vIOEFpdgfK0me1VyNfcGB,Confrontation - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.143,0.55,-8.102,0.0324,0.432,0.891,0.1,0.0556,139.957,168721,23
2O7lwdRKK6A4HaNg3XxikX,In the Cold - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.156,0.129,-20.476,0.0425,0.951,0.861,0.136,0.0336,104.989,268613,23
7CTGWzilqcYtTgGeM83DdP,And Then Time Stops - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.191,0.0843,-25.183,0.0396,0.943,0.852,0.105,0.108,86.688,54923,29
0SG6M6OcKj09FaGPYkhvBY,What is a Mother - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.112,0.203,-17.323,0.0353,0.981,0.915,0.095,0.0496,87.178,245104,24
06MFnDfsMBYaZ15sejSc4f,Carousel - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.299,0.544,-7.614,0.0341,0.279,0.958,0.258,0.353,87.972,53500,27
0Cb3x2GKqediU4f6LXP8an,Buzzkill - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.354,0.694,-9.689,0.0454,0.0516,0.845,0.104,0.174,127.859,219482,21
5yyoxTwseGa2U7mDY14PnY,All This Will Pass - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.169,0.331,-11.473,0.0427,0.705,0.719,0.102,0.0775,124.893,106000,20
7cL4O964B8ZEQIyRqGfYv0,By Firelight - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.097,0.309,-12.329,0.0406,0.942,0.821,0.0998,0.0381,174.917,180394,28
6kuVqinAmKyJ7RgoVYHQIV,What Light Breaks - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.292,0.438,-14.572,0.0505,0.172,0.801,0.11,0.0607,63.484,116951,20
4fZ6F56hcnXuGwRW37QVWV,Fly on Foot - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.394,0.629,-10.824,0.0351,0.37,0.841,0.13,0.371,147.886,212606,24
2B5mqudFGY7aF40QhTKiZx,Breathe In - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.175,0.306,-17.532,0.0386,0.834,0.898,0.0721,0.0457,123.78,266285,21
7j6PxnpJpjOFd2QDzZxd9o,No Man has Borders - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.199,0.416,-10.547,0.0316,0.00621,0.843,0.0644,0.197,68.869,193987,20
1Naj5GGuGhFfnsRmrRgJ8R,By the River - Kara,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.163,0.292,-12.251,0.0323,0.512,0.832,0.0978,0.109,109.125,140282,23
2Ec9dfJwDKBhtHREBGiSeG,Epilogue - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.146,0.0819,-22.546,0.0458,0.951,0.916,0.103,0.0251,142.96,71474,23
6ztkBDZsjDP8H7AbwAy289,Markus Main Theme - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.371,0.0496,-21.723,0.0392,0.969,0.962,0.12,0.0654,59.967,181015,32
4Duyr2Hk5YWIcobCL0cXIq,Father and Son - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.216,0.0943,-22.476,0.0407,0.973,0.995,0.0991,0.0365,53.793,52112,24
2og4wZAexbmy0XxnkH07Su,Something You've Never Seen Before - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.166,0.333,-15.52,0.0433,0.616,0.938,0.0912,0.0318,70.351,193258,28
1ipnpFO6LrLh4Bt2Flc7o4,Time to Decide - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.122,0.142,-18.568,0.0439,0.548,0.821,0.12,0.035,72.022,87863,21
1zVltULcI6FzyyLw9b5y9i,The Junkyard - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.178,0.283,-19.342,0.0453,0.359,0.942,0.0852,0.0291,87.091,71021,21
5M7NEK97dSwep3uSs57Vjr,I Am Markus - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.101,0.265,-15.169,0.0394,0.883,0.768,0.0722,0.0293,87.215,107882,24
4QE1OVBnaesySJavGTTC7D,Lost - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.226,0.286,-18.211,0.0449,0.072,0.977,0.11,0.0288,68.084,78965,24
53namuskYmOLLF7eeDIobu,Find Jericho - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.181,0.282,-14.275,0.0419,0.185,0.922,0.102,0.0246,66.156,126000,20
5tOG7jfZ9BMfzjZhhpRAXM,We Can't Save Everyone - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.226,0.116,-21.939,0.0365,0.72,0.943,0.104,0.0384,75.738,75500,21
1u2muG8z0STVg7wviCCzuK,A False Freedom - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14,0.203,-18.553,0.0378,0.889,0.972,0.106,0.0385,66.207,100689,27
6Guk47xCA7F8B2DdctAAyi,Treated Like Slaves - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.482,0.529,-11.595,0.0506,0.179,0.835,0.117,0.0359,122.226,54500,19
0SVLQgjhtYRug6s1nZOJaC,Time To Take Action - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.248,0.368,-16.679,0.0535,0.731,0.925,0.0943,0.0313,92.039,332158,23
32lywJnsetFsM2kUQTEim3,Markus' Speech - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.178,0.226,-17.065,0.0404,0.902,0.954,0.0978,0.0334,70.629,105211,26
62dwAmiAigfORwszxD298H,Can We Still Trust Our Machines - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0921,0.371,-9.678,0.0317,0.193,0.925,0.182,0.0387,87.019,117918,24
0wHy2isnbbDpUL8TQQXnNu,CyberLife - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22,0.229,-20.639,0.0334,0.557,0.84,0.0971,0.0352,88.407,113823,20
55JvBMlrP3KeZ0jfik934a,It's Time We Send A Message - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0991,0.243,-14.521,0.0319,0.2,0.93,0.145,0.0346,89.49,134539,19
4RVQ5wKrxgSAXSbOctOmER,We Are People - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07,0.501,-12.724,0.043,0.0633,0.902,0.107,0.127,77.477,346590,24
6ZahV9mHiCHH1hjgZS4AAL,It's Up To You To Decide - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.189,0.297,-14.998,0.0352,0.023,0.851,0.154,0.0345,85.778,72500,19
5KCSLlAJVzcVNWuwtMEbCr,A Huge Mistake - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.234,0.326,-16.93,0.0328,0.242,0.906,0.113,0.0367,77.79,76016,19
2di4DkoaRQzdzGCOI8NxhR,The Revolution is Starting - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49,0.645,-10.896,0.0353,0.493,0.915,0.0938,0.117,120.01,439094,23
1T3TEmMK8mJzHtMSs0pBLr,Not Human - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.143,0.244,-12.998,0.0353,0.0802,0.791,0.11,0.0293,81.759,99391,18
3DrGSdwvpU8FzKZAXUTBb1,We Are Not Afraid - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.412,0.59,-13.814,0.0381,0.581,0.928,0.141,0.0682,89.505,248828,19
71SxZFwqMFL0RHWdAvHJQC,I Can't Let My People Die - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.263,0.5,-14.483,0.0434,0.564,0.904,0.101,0.0393,147.791,212051,20
5rPDMN80vC2JeVgtZhK5Yq,Finish The Barricade - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.153,0.245,-20.899,0.0378,0.191,0.949,0.112,0.0828,134.918,89382,19
2q5e1BlvQazKwVOMfW932A,The Horrors of War - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.171,0.604,-13.412,0.0565,0.0786,0.865,0.175,0.0353,122.603,174342,20
24y5O1f6Q5aoV9HxJtMKCm,This Is The End - Markus,1XdgIQg5BoYpPkLTEB1uHp,Rayman Legends (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.141,0.131,-16.089,0.0353,0.865,0.935,0.116,0.0526,75.802,198000,28
1ucojO3FfF53T2iZDtTNJc,Edna bricht aus - Theme,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.614,0.329,-16.902,0.0344,0.0685,0.708,0.112,0.677,145.017,87315,11
265j1wTVvTEWr2ZZZLqAHS,Ich will hier raus!,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.253,0.126,-21.974,0.0416,0.828,0.341,0.102,0.0344,142.74,216021,6
17z54bsF7SbfK8noDtduFs,Ednas Kindheit,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.745,0.122,-17.361,0.0413,0.862,0.894,0.109,0.249,132.071,312752,18
5zWv1PVYXFOxDbOvBKPgl1,Diese Edna ist ein zäher Brocken,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.73,0.139,-21.351,0.141,0.0208,0.861,0.0968,0.257,144.073,160040,9
0dFiC16xyuPz50g8YDdmOu,Ich sperr sie einfach zu den anderen,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.727,0.0448,-28.819,0.0682,0.988,0.945,0.111,0.27,90.143,104751,13
3zUqZ8ACLolwNUquZsxNsE,Hoti & Moti,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.555,0.00395,-26.288,0.0446,0.989,0.759,0.107,0.889,70.075,51487,6
1zXSVDKtD9RAqgipu2evpM,Der triumphale Erfolgsjingle,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.136,-12.705,0.0,0.0109,0.951,0.082,0.0,0.0,9026,0
7gNQ28IvSCaI6NzyDQpdmH,Die Weißes-Blatt-Papier-Methode,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.399,0.207,-21.306,0.0557,0.521,0.857,0.309,0.0978,110.157,117852,5
6PoetFQsjNFR6Ydoqs6cY9,War dieser Song überhaupt im Spiel?,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.633,0.067,-26.432,0.0839,0.885,0.826,0.0996,0.582,77.552,63529,4
52j1k0NERnjZ1GM0mGpq5c,Spiritueller Walzer,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.586,0.19,-16.532,0.0322,0.419,0.11,0.156,0.179,159.873,181147,10
4oc5gQwaTBEEAsAeRqBDEe,"Devil's Tambourine, Pt. 1",7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.291,0.467,-16.03,0.182,0.506,0.109,0.114,0.0626,178.194,182636,5
3VYiNtbvxU8vxwuNfAUOA9,"Devil's Tambourine, Pt. 2",7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.235,0.38,-16.793,0.13,0.841,0.705,0.15,0.128,136.957,161062,4
08LG7kJNGp7afYnwBvRuK2,Feedback,7vtoDPM9m1Bs4srekUEpCK,Red Dead Redemption Original Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.285,0.247,-16.538,0.0448,0.994,0.907,0.172,0.035,113.979,60017,2
