track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4OU3FMfoCQ2bJA4lTOA3OM,0.0883,0.188,-18.525,0.0324,0.885,0.959,0.109,0.0496,85.965,155840
5iqmJzuPf2wODIhQlvhm6P,0.271,0.193,-24.468,0.0411,0.684,0.887,0.104,0.0368,120.343,190120
1Hk6M9TwePtqcGglpdPBrJ,0.602,0.308,-18.255,0.0467,0.615,0.0183,0.0904,0.128,117.855,74133
1ndxnNO5BKC08nFt1U0tUu,0.5,0.437,-12.941,0.0295,0.322,0.0192,0.325,0.869,149.627,94973
62QFjrU2womp9LtS8ITlw8,0.0929,0.204,-23.54,0.0432,0.868,0.964,0.081,0.0323,80.929,208440
7io9zpozc3i3mFEoDJ6Wtv,0.16,0.113,-18.626,0.0397,0.932,0.937,0.0927,0.163,81.173,68160
3d2G9SeQsq7hAWNe3wXdkZ,0.358,0.366,-13.895,0.0302,0.533,0.87,0.177,0.474,100.163,98040
5sJWQ3BIzuVdiAbV4PuOWJ,0.311,0.387,-14.523,0.0539,0.546,0.825,0.177,0.242,122.148,125120
0o6rVr9bx95ixo7MZM2Chq,0.191,0.667,-12.334,0.0832,0.172,0.963,0.317,0.318,77.894,131053
2dtbihSPhkbLVGJsibbQWn,0.163,0.615,-13.513,0.0453,0.232,0.94,0.15,0.186,83.077,169920
4VmaLceDwG55Y5dcW9k1Jq,0.219,0.116,-19.486,0.0442,0.983,0.967,0.093,0.0544,120.032,103667
6jI067Z0txW7UMzLTbrPpE,0.281,0.258,-9.939,0.0333,0.765,0.000107,0.1,0.177,123.652,93493
1fchk4uum7s28Y5UW1h0NN,0.318,0.625,-7.213,0.0434,0.739,0.219,0.288,0.311,139.588,156413
1LpaVslGuDB3f8CVbNswV6,0.15,0.232,-17.976,0.0615,0.868,0.845,0.0778,0.061,77.722,223227
1G184IpvXBamPPdOO4SAa7,0.236,0.0854,-23.984,0.044,0.801,0.902,0.296,0.0326,95.352,275333
1NpwB511qWYuVWb50j4Az8,0.154,0.313,-13.369,0.0565,0.893,0.922,0.15,0.0356,69.97,299120
5l37HhbIHDExb8SiyHnmCC,0.194,0.0418,-28.73,0.0448,0.415,0.715,0.11,0.0308,120.474,279507
58As2iMZvSszXgvb47mHmB,0.359,0.523,-14.43,0.0521,0.597,0.895,0.0723,0.245,91.579,266707
2GoqKRYGA4MTOQtThT06Kv,0.373,0.544,-7.808,0.0419,0.749,0.0,0.247,0.571,88.731,145307
6HMavOyIL4Z7bC6CHRdvzM,0.209,0.202,-15.242,0.0361,0.239,0.699,0.206,0.0342,67.718,84373
2ngSMOQlQ7OCgJ9Ganf4xb,0.209,0.214,-11.532,0.0327,0.734,0.000696,0.189,0.0396,130.674,156480
34ka9DVAAcrs8l7A95pdPc,0.211,0.151,-13.855,0.0388,0.938,0.0167,0.0989,0.0338,114.362,123600
33v94phmhwtYJeKGRjiZHD,0.484,0.598,-9.877,0.0441,0.833,0.899,0.315,0.244,152.962,122293
7Kj1rLbBHLGqJjHirs2LDJ,0.519,0.55,-9.624,0.0643,0.832,0.766,0.3,0.471,159.995,227720
6kNSekWrAYluAHluEwneFP,0.472,0.539,-11.587,0.08,0.299,0.355,0.127,0.19,119.89,280293
2OBdqOHlF7kLHRoT4uJQVj,0.157,0.101,-19.192,0.0411,0.978,0.971,0.0981,0.0661,79.506,71253
03w2W2TfST7apNsfLyF0dT,0.26,0.269,-14.291,0.0328,0.872,0.0,0.215,0.239,72.375,60787
0q5stD7zGdCxvV0tVNUwvc,0.213,0.149,-14.748,0.0351,0.827,0.769,0.0656,0.0318,137.011,351893
4WLjuJJh1eqXI6xkiReAQ1,0.229,0.236,-13.476,0.0363,0.882,5.08e-05,0.109,0.0382,124.854,140960
56vAlJB1htDA7UtfjFFjAS,0.193,0.491,-9.325,0.0556,0.857,0.012,0.302,0.121,63.832,308627
4l110DmsoFSvGDyCcbn72L,0.285,0.44,-11.445,0.038,0.877,0.895,0.0394,0.04,113.234,95360
6xDCs3vPvQe1kl0QAaCdO9,0.449,0.596,-8.481,0.0428,0.809,0.729,0.256,0.346,139.955,251173
0zv1grI5zKy2dxSu93unXc,0.119,0.126,-20.239,0.0343,0.55,0.904,0.108,0.0529,173.224,106804
5AfL4wlVe5T3173a40uAU0,0.233,0.194,-24.076,0.0325,0.907,0.91,0.0942,0.131,67.944,172334
0Wjbc3xeGI7DBMH7i2mbUd,0.18,0.303,-18.941,0.0479,0.645,0.902,0.111,0.0542,124.999,205980
7fY7Z3j7yYQFRZWRZMYjEN,0.104,0.199,-23.067,0.0527,0.708,0.974,0.104,0.215,67.812,58460
5vGe8CScEs2x8KnxeaOCtG,0.179,0.459,-16.263,0.178,0.684,0.873,0.103,0.0523,172.665,428000
1TyzNZjeTMhoa1bOWMR8LL,0.354,0.433,-14.548,0.0354,0.339,0.894,0.109,0.129,91.195,269753
5WQ7aZKlpittnRtSompFYq,0.546,0.474,-14.983,0.0378,0.0866,0.859,0.132,0.0586,145.003,401966
4jgbVszkjAFC908d53f4gm,0.485,0.618,-12.326,0.0463,0.238,0.968,0.211,0.182,119.955,390250
07VKtnQna4iiYFOjOqbFSz,0.229,0.128,-31.309,0.0597,0.949,0.865,0.107,0.0363,68.924,407354
09Mwi23TLztqQJ5xgV4TDz,0.344,0.389,-14.463,0.0478,0.392,0.906,0.205,0.139,145.985,388845
7nR5W2wOqsEa12RBA6XdYs,0.273,0.509,-14.823,0.105,0.731,0.95,0.103,0.15,135.925,542628
73ZdGqRgzZybsJVuMPscZW,0.397,0.382,-13.886,0.0297,0.0238,0.331,0.0853,0.105,110.042,170244
0qMBKR0cPHsixNEE3jc5xI,0.511,0.368,-15.161,0.0402,0.698,0.865,0.071,0.0391,150.026,229335
2j6OqwNGgDiIXaxO5RxVrA,0.559,0.883,-13.501,0.0821,0.00727,0.846,0.651,0.115,130.051,219046
51rx6WiQYSQz6W1rbSNVF4,0.179,0.338,-15.452,0.0363,0.124,0.92,0.0645,0.0351,155.858,344053
7KwwQKousBgh23HLBLSMrd,0.462,0.496,-14.801,0.0496,0.519,0.78,0.103,0.0624,89.906,222554
7xxYtIY0rZ6IM0Nj8TnMtW,0.16,0.149,-19.448,0.0301,0.645,0.81,0.115,0.0318,100.082,154513
1YVar26ybtm5EKNj7qUwN5,0.582,0.418,-13.82,0.0628,0.238,0.932,0.157,0.0541,79.979,154016
6dVBfnLVlU1d26Q646gHp2,0.603,0.564,-14.945,0.0359,0.000412,0.784,0.146,0.0293,127.976,160259
3WCPv7DlH57JRfLsj9cWPh,0.09,0.137,-20.99,0.061,0.444,0.966,0.0866,0.033,175.251,24743
1bvc91hfaFuNRJOOaGpJCa,0.613,0.399,-13.505,0.0342,0.0185,0.854,0.126,0.0363,96.245,299028
6zDn4kmsqrFixCE19yIp0w,0.253,0.329,-17.533,0.037,0.463,0.874,0.101,0.0377,156.159,261081
2ttdOKXaeu19K5MQqhFSRj,0.193,0.172,-18.02,0.0344,0.856,0.91,0.119,0.0374,85.921,145383
4XwGi0OAK7twEWXoPMX1El,0.223,0.482,-14.889,0.0882,0.0512,0.848,0.664,0.264,170.588,217331
4ixLTqYxHF8idRzqq54UAP,0.615,0.857,-10.958,0.0507,0.34,0.899,0.217,0.0741,135.079,221066
79M59Y1X6vLQqbkfVu2qZW,0.59,0.4,-15.578,0.0404,0.366,0.869,0.256,0.0377,105.164,190639
1mWA18y5ABES3OEEtg50s9,0.633,0.385,-15.781,0.0436,0.694,0.943,0.15,0.0451,160.038,185963
5OfXV2CqZc80yLsZrkQia0,0.296,0.458,-13.422,0.0414,0.0208,0.905,0.114,0.0366,117.491,161980
0QycAH8NrOwl9vIK1O8lPm,0.387,0.327,-20.204,0.0411,0.686,0.834,0.0901,0.0386,91.837,183577
4niyFpj2Zy5jB4fvhgEhcU,0.315,0.536,-14.175,0.0553,0.0503,0.877,0.329,0.0374,140.035,235545
0VBk2yfyhqB9sEmbi9lQY1,0.287,0.577,-13.26,0.0651,0.0248,0.798,0.115,0.046,99.979,193883
0zy54bgF9nZpEgI6zqgQqR,0.148,0.335,-19.056,0.0734,0.192,0.8,0.482,0.158,173.686,175159
3jBJQxHYmUy4FsSU0AuniT,0.4,0.46,-12.524,0.0311,0.00952,0.904,0.21,0.0962,154.971,195516
0muqY4QR5uG2TT2xXKsIL0,0.342,0.354,-17.607,0.0471,0.449,0.829,0.11,0.0346,125.423,386469
6yeHYGuMHsi07NwcWyN2fZ,0.534,0.4,-11.495,0.0286,0.15,0.00243,0.0954,0.166,77.062,418773
0umajKa2YGIcb7NrzRgoyZ,0.788,0.506,-9.169,0.0305,0.104,2.24e-06,0.148,0.757,122.505,171317
2ZOTrkjEna556Y6zSsMggZ,0.525,0.385,-7.194,0.0486,0.124,0.793,0.835,0.379,129.815,152966
0uW75eZPIBXov19x2lb4Tu,0.584,0.737,-5.684,0.0443,0.00254,0.874,0.199,0.619,131.34,112059
5266kSmWkVXlUims8KppMt,0.774,0.241,-7.476,0.0501,0.182,0.941,0.301,0.895,109.163,136870
3ODJsYIYVpXvn6sYXpM6fR,0.46,0.883,-3.799,0.0449,0.676,0.0133,0.405,0.539,165.84,35062
6HEHZ3THbemIFxxKrwYLVn,0.199,0.21,-6.29,0.0444,0.0483,0.98,0.115,0.184,75.775,126857
1nZZ5uwiJTIH0JrpBCupV5,0.547,0.701,-5.884,0.0362,0.636,0.0756,0.342,0.839,108.576,36016
4xkl1yRY8qWejPpt3GgNNH,0.468,0.627,-5.951,0.0523,0.554,0.425,0.103,0.97,161.068,317665
6Zb150XWwzqzErK2jFkv3o,0.137,0.732,-6.364,0.0475,0.000181,0.00427,0.684,0.573,179.019,23587
6om6gmDIY4LfWmvC9OkX6J,0.475,0.578,-8.865,0.0467,0.00574,0.956,0.201,0.143,130.12,171484
2AomwFoxHrWJfRGMTGhCae,0.992,0.577,-7.826,0.0958,0.724,0.0766,0.0719,0.983,117.257,32744
5GGWMIBN6y2WpAXRik8RaU,0.424,0.937,-8.611,0.0375,0.764,0.961,0.148,0.703,150.106,64289
0GpBlaYJE49yM3EXHhOlCt,0.181,0.464,-4.598,0.0375,0.0235,0.00679,0.612,0.271,118.619,89321
2JXE4ipoMLiUq1VczksrY8,0.389,0.193,-3.18,0.0463,0.319,0.0716,0.242,0.171,120.018,227082
1haz99FyK3JFt1NTgzFP2c,0.651,0.738,-5.446,0.0618,0.0406,0.116,0.176,0.977,150.582,81398
2JiFHh0S5mbXZXyFHBy1sx,0.614,0.574,-7.975,0.0447,0.226,0.00705,0.0853,0.888,138.978,110751
5rLMIEyyF3PHu4IqhcZYd7,0.565,0.304,-3.079,0.039,0.157,0.000596,0.159,0.63,149.958,80108
1klZVJMYUNjHMwu6oo79dq,0.294,0.195,-4.965,0.0407,0.00611,0.148,0.157,0.0594,129.86,175120
6eKHWfoiDqKy0YzffgMmvY,0.523,0.668,-5.949,0.054,0.000241,0.0242,0.155,0.335,94.153,97090
2Oku8yKdhRCEGmIs8tCk82,0.377,0.982,-6.694,0.0581,0.0408,0.712,0.445,0.15,160.363,34550
0SicYW9EfU9iklOHl0704b,0.28,0.34,-3.971,0.0369,0.645,0.962,0.336,0.0392,145.025,88408
4dwOIGdzslEv934vrpoeCP,0.329,0.688,-8.351,0.0419,0.887,0.912,0.0963,0.584,192.443,99706
11lOVMxFMjioK0avwkaKIu,0.425,0.246,-16.737,0.0362,0.792,0.0666,0.0829,0.295,139.94,62093
1dOCLWTBskiFMPddesWGYa,0.154,0.158,-15.825,0.0382,0.538,0.309,0.108,0.0323,84.244,227640
3zURZ1Mr8hNM7ROfIn1hwM,0.177,0.0811,-24.233,0.0302,0.451,0.913,0.111,0.0442,149.476,124707
0dFzWCL7LGaOmRkZvsUSpj,0.0611,0.143,-20.13,0.0489,0.437,0.79,0.113,0.0348,59.821,266040
4gHp2BhNEstcFHBegT85iX,0.139,0.118,-19.999,0.0419,0.873,0.591,0.133,0.0343,61.935,197173
2oIg6WuBqcQ49IUT2V8aBa,0.635,0.253,-21.143,0.0399,0.532,0.923,0.0607,0.0865,90.029,158453
5E4FgJ92ej8t8EqUcch0B3,0.254,0.38,-14.846,0.0368,0.423,0.871,0.134,0.0355,79.912,391080
4cm1VbkmoBFBjugntELpou,0.242,0.14,-18.596,0.0355,0.846,0.882,0.114,0.0369,106.5,187080
4ad20R8U8omrtobCWungeI,0.227,0.247,-17.648,0.0373,0.549,0.855,0.38,0.0344,107.696,252947
0cxIOA3bBfT3PQFk01DEXH,0.117,0.199,-17.755,0.0417,0.471,0.847,0.193,0.0406,78.88,340813
396NI30YHZ57litHGFym1v,0.459,0.485,-14.488,0.0797,0.135,0.0539,0.148,0.132,149.977,153040
2tb9IWu7cYXRZVI9n75kYh,0.125,0.464,-12.289,0.0453,0.534,0.879,0.37,0.0394,74.164,285333
2P6Ka7FMYq8GFSPjqzuC7x,0.223,0.305,-17.388,0.0385,0.725,0.934,0.0777,0.039,179.973,409067
7tIdnCtvmOhUfc8SuU4jBa,0.659,0.408,-19.487,0.0641,0.741,0.905,0.329,0.263,140.044,136387
1pMgvnLpgG1ZBDiw9cGIHm,0.356,0.263,-15.752,0.0679,0.618,0.915,0.0707,0.0376,90.007,272573
6kf03uyXx3mWRooZ3LH7Ld,0.19,0.203,-16.663,0.0328,0.718,0.822,0.118,0.0423,90.08,310560
3Lfi3CAGtVo6KJWzM1aYXZ,0.377,0.449,-15.889,0.0612,0.39,0.885,0.37,0.0867,120.113,230547
4xiPBOOIc6D4cktNpQKMoe,0.195,0.375,-15.44,0.0387,0.602,0.906,0.113,0.036,83.716,245400
3qE8HJT9ndOyndCvqQYK86,0.105,0.0544,-16.207,0.0364,0.951,0.893,0.0789,0.0366,71.688,192907
6MRVKZqU4fcvQrCYoPOSYr,0.451,0.312,-15.055,0.047,0.857,0.936,0.196,0.496,84.185,51827
4KI377SvvyQItp5MuEB9Oo,0.477,0.664,-12.756,0.0335,0.27,0.808,0.119,0.337,90.045,201702
339KoPf9a51NwTVFm8rwrs,0.218,0.159,-22.014,0.0312,0.134,0.906,0.12,0.0355,88.727,222611
4D2NVVLjgAgQDP6tBP36da,0.235,0.126,-16.969,0.0344,0.562,0.91,0.105,0.0586,142.088,195099
588RKbgDvygg0LkJXGUxJW,0.465,0.104,-26.399,0.0322,0.24,0.888,0.0913,0.0549,124.018,257005
1vS9hcXvEQC5yqfq4FoV67,0.4,0.772,-9.841,0.0632,0.00317,0.793,0.155,0.095,142.097,110797
4RXUqblH2JZtwUx1TniUtl,0.215,0.018,-31.593,0.0401,0.941,0.931,0.0973,0.0605,87.229,105724
54bwpiBrjV14VjWsA9Fa71,0.139,0.0135,-35.584,0.0334,0.471,0.914,0.0865,0.0414,77.823,138549
4pf2D1vpNqoir4OPelMVHb,0.49,0.759,-8.852,0.0299,0.00845,0.909,0.119,0.494,142.003,168204
6dkOuGRZKCqKfAg1SOAgxz,0.11,0.0436,-25.388,0.0365,0.96,0.888,0.373,0.0391,92.433,213816
06wfSYGaN5q4A4ZwTvdhQi,0.18,0.0735,-36.9,0.0382,0.878,0.93,0.147,0.083,81.218,170800
3LJLJhL94zcbpjQn1J4NnP,0.513,0.396,-15.278,0.031,0.235,0.81,0.0848,0.0488,124.01,338868
6rhq6pwkuutYhJLQGOxd0A,0.0859,0.0103,-33.86,0.0354,0.79,0.916,0.0944,0.0357,83.969,202783
4ESHyo0iigOP8bxOWvbYNf,0.0757,0.00757,-36.286,0.045,0.855,0.935,0.084,0.0253,81.236,165114
23SMBFUcEJ8Q7GbmWepfo5,0.0644,0.00371,-39.884,0.0441,0.966,0.955,0.0992,0.0375,72.558,171042
29IDgTvPGQ7yBIhfULccn6,0.444,0.386,-17.348,0.0374,0.232,0.69,0.0804,0.0362,141.965,215744
04Grw9aBnEU4gk3VeYTjks,0.0815,0.0978,-27.379,0.0397,0.214,0.841,0.106,0.0315,82.802,185476
6Jbr2hr9eV3cVxcKzMF5Z6,0.128,0.0233,-29.384,0.0372,0.745,0.929,0.169,0.0366,80.9,284093
2bJOhq0ywTZdzTRuTKrD10,0.407,0.641,-11.133,0.0408,0.201,0.917,0.103,0.247,149.991,199598
3cMVhBRmtDPfRcZrX8SY3t,0.0753,0.0105,-26.509,0.0454,0.902,0.974,0.0938,0.0328,81.326,153463
4d9DkUYptuNgtoJuq5Qa7f,0.193,0.0537,-24.826,0.0388,0.932,0.758,0.135,0.0307,70.974,205187
3aAUqZ9Fxq9rAiUcq8KjLA,0.465,0.262,-18.596,0.0342,0.38,0.866,0.144,0.364,140.051,320387
0gF238LozavnTryZLDqKlX,0.347,0.351,-23.02,0.0435,0.0828,0.757,0.105,0.0718,109.996,230000
4gfbOWyAylCzXoUVh0VDea,0.277,0.248,-16.685,0.0348,0.788,0.929,0.288,0.074,109.841,166213
2KmCWXQ0ac812LgU9zSQz4,0.535,0.28,-17.273,0.0456,0.577,0.801,0.094,0.0388,110.888,238093
2YpHqdSrPSjw3ba9eGDgfk,0.534,0.289,-20.384,0.0503,0.458,0.916,0.108,0.0398,120.057,307547
5kbwo5ulRlFcO3aJwGJ1Nd,0.4,0.188,-20.38,0.0359,0.549,0.815,0.109,0.0572,105.526,277480
4bj5ngeYPWwsylrDXgaWWF,0.37,0.373,-17.032,0.0489,0.516,0.918,0.0868,0.0821,129.928,224800
1mq1d2vsPZDM6B3qJrNT45,0.431,0.277,-20.748,0.0448,0.639,0.847,0.135,0.223,129.847,240400
0HxAwzChjLIIiP9oHBYtn5,0.0824,0.232,-14.359,0.0416,0.831,0.906,0.109,0.0339,76.403,128880
2kO465amKTFjjFXO8MFXkN,0.286,0.195,-19.629,0.0512,0.233,0.906,0.115,0.0502,125.346,325760
314ukfgutfNruxrQtdujCB,0.236,0.134,-16.589,0.0382,0.886,0.726,0.108,0.0337,75.034,205467
3OT8VG4HoORccFXPs3i5Sg,0.425,0.338,-17.195,0.0357,0.732,0.868,0.0741,0.199,119.959,314413
1ut8mrKm9zVq0TyUlpLb3M,0.271,0.332,-16.187,0.0484,0.806,0.856,0.0891,0.0905,147.181,338400
2P5X6bKKAiat5Fb8dNJ9ck,0.524,0.392,-25.628,0.0481,0.429,0.888,0.114,0.0385,130.002,183867
3Sns1hcvUVk3L1cXJaDLy9,0.435,0.435,-13.286,0.12,0.103,0.885,0.218,0.166,166.149,274293
2w3wps0l8wvxPbSUeAusUP,0.157,0.0658,-22.476,0.0352,0.865,0.954,0.112,0.0377,70.683,363653
1fKu8WSPuR7bsDhZWtoCpm,0.349,0.735,-12.142,0.0517,0.245,0.664,0.252,0.117,187.452,188533
3hMFPUJ51qDA893U8iCJoP,0.17,0.162,-17.508,0.0374,0.124,0.955,0.094,0.0328,70.58,321973
1219oVTHzhHCtqIMtfSe6O,0.103,0.0792,-22.939,0.0394,0.499,0.918,0.0754,0.0327,75.995,301787
4AoC2GMQanXqz7oQlqKO4T,0.163,0.132,-25.89,0.0447,0.829,0.695,0.064,0.034,79.091,156093
20N4aKwXn39ABLsqh72KgH,0.254,0.171,-23.169,0.0353,0.579,0.95,0.069,0.0493,80.234,239720
01RnHnxyVj0hHvv5vH4Ngz,0.22,0.565,-13.719,0.0912,0.673,0.926,0.199,0.0388,91.794,292387
44TxjBhs1nUOx8giPS6S39,0.169,0.185,-16.865,0.0379,0.891,0.829,0.113,0.0367,77.776,172307
69Px0WSbxQg6ORpNqr2sHG,0.383,0.262,-16.176,0.0425,0.208,0.837,0.15,0.102,144.031,358360
49YgEhb1Wm9kAHfLwQ21RK,0.156,0.0593,-23.634,0.0422,0.968,0.956,0.083,0.0339,133.682,139400
2e91jNJTVIci8OX62Du1ZT,0.242,0.18,-15.437,0.0486,0.894,0.98,0.118,0.0531,68.99,40880
4RZ6qd0aDQTrxVi1gc3pvk,0.158,0.0282,-31.041,0.0455,0.89,0.984,0.105,0.0387,71.882,78987
1mASKztlocMBhgpCRp2aQr,0.268,0.247,-20.506,0.0437,0.0841,0.84,0.171,0.038,93.622,27173
3XtT67dnbQSTyaulBRSGmk,0.0956,0.0724,-22.319,0.038,0.968,0.87,0.101,0.0384,85.743,187680
4lVOBbF1Qh33TcP9AoLubq,0.207,0.256,-13.38,0.0401,0.641,0.959,0.0893,0.0905,125.683,147787
7hMCBjt1kq6y0SnT0vkxMa,0.367,0.906,-9.941,0.116,0.000427,1.06e-05,0.247,0.541,195.029,138693
1AswHtqmlnooYlfnH5jJ6C,0.0973,0.472,-12.421,0.0529,0.538,0.962,0.111,0.04,76.984,184139
1Lm61Xb7LJAgrMlbuYaSJy,0.134,0.123,-20.354,0.0428,0.593,0.971,0.132,0.0252,50.972,276171
7ygdnaZ02MEFC93kVpfdXJ,0.156,0.0765,-24.931,0.0419,0.459,0.972,0.0961,0.0319,107.023,148667
44FNQHIOCApr2x5GGmZrpx,0.163,0.296,-25.246,0.057,0.67,0.922,0.122,0.0611,129.512,212000
0OoHn1OoGYQC6SWPGZ5w6L,0.163,0.242,-15.302,0.039,0.76,0.95,0.0962,0.0317,132.023,290855
7gMozky2FrifrCfqgtUWsA,0.307,0.465,-11.057,0.039,0.499,0.906,0.112,0.121,149.903,352064
7wQ83UIqiMcb5SJCvkSc21,0.131,0.279,-22.779,0.0451,0.923,0.964,0.119,0.0353,85.625,231619
4bY7lLqdTlBof8VAiex1Xt,0.0611,0.201,-13.057,0.0376,0.96,0.972,0.105,0.0361,67.378,266563
2MxcKj9ml5UB8hmotQ6uCN,0.0941,0.222,-14.015,0.0373,0.955,0.709,0.1,0.0359,87.652,248643
6byyTuP5QtnfVpdptm1qy6,0.11,0.16,-25.38,0.0453,0.845,0.95,0.125,0.0339,157.085,227915
3sSR2GWkFTsopgXVh0IIz8,0.159,0.367,-10.615,0.0357,0.628,0.906,0.109,0.0365,109.174,282511
6nOXOlZzCB4XLMEQpnypHx,0.0736,0.127,-21.817,0.0438,0.905,0.96,0.103,0.0358,177.055,192043
1HeiNjuqjNuwENaIjbjFEP,0.0741,0.171,-24.644,0.039,0.761,0.899,0.112,0.038,80.391,218506
1lPv6AM2NP0w3tQEObU8ij,0.135,0.204,-16.053,0.0406,0.904,0.96,0.0837,0.0332,143.672,296059
78hXKC0ax5zwQLz5tRtADC,0.107,0.423,-12.233,0.0406,0.729,0.977,0.116,0.0395,79.635,259803
6lFTPujcMahDoSLT9NJe2w,0.196,0.126,-26.295,0.0424,0.88,0.923,0.0671,0.0379,131.355,221077
1YV2So10ddobso77dVfPDb,0.106,0.173,-16.25,0.0392,0.954,0.951,0.0937,0.0326,75.054,257203
2ay191tYAbumsBaGFcfpBE,0.234,0.225,-22.789,0.0379,0.805,0.98,0.0929,0.0384,79.717,240953
7KZY1tPqz5FTJPR525EP4n,0.0693,0.341,-11.293,0.0421,0.743,0.958,0.0709,0.037,75.801,297584
5hYpOaSdVN5t1NN2EFnTP7,0.18,0.127,-22.134,0.0355,0.952,0.962,0.187,0.039,90.484,144464
3BeHFLIc35g0rtqLYkr3WF,0.199,0.204,-25.677,0.0503,0.712,0.939,0.0953,0.0338,120.079,253643
3zgI6IPPGAkS0ZjRxfNgyP,0.141,0.197,-19.514,0.043,0.869,0.913,0.116,0.0333,90.11,282987
5nwa0K43hl1hRdmho8pFfr,0.33,0.147,-17.281,0.0417,0.843,0.948,0.117,0.03,115.134,263353
6T3JuDWXrRJeyWso1OxNAU,0.141,0.177,-24.625,0.0426,0.667,0.917,0.101,0.0349,93.941,200000
0ZrGWxtfAEnh2lkbav3iOC,0.508,0.348,-15.272,0.0358,0.81,0.93,0.303,0.164,125.004,284865
7roj0OFf0FOfIE6MotoKRi,0.0814,0.103,-18.358,0.0475,0.923,0.904,0.0762,0.0294,75.011,163500
3SWFHfPZNr0MXz8IWKcjVT,0.213,0.0441,-25.878,0.0464,0.926,0.965,0.0935,0.0286,120.109,248000
109TXwe0c284UAJMJrQii6,0.0619,0.129,-16.258,0.0422,0.85,0.96,0.0653,0.0334,61.416,225660
4L4gJaNt7N6saNbsOAb3Zp,0.0625,0.089,-25.371,0.0415,0.971,0.959,0.111,0.0337,69.982,129365
5c67iXu261tiAUql7jwqGV,0.181,0.121,-25.133,0.0403,0.183,0.901,0.0941,0.0313,66.861,264000
7anIMp9r8fjs1J94vxkMeC,0.0998,0.191,-21.923,0.0404,0.755,0.963,0.11,0.0361,159.954,261696
3geBZOyfMgNQs1yQeIGRGK,0.0815,0.0694,-24.913,0.0348,0.81,0.961,0.112,0.0364,84.373,203012
5IW3L7hxFUIlWZKMMEpFfC,0.0971,0.0947,-25.535,0.0444,0.795,0.959,0.105,0.0329,88.16,226023
0kAvWY9HgTHsBmwhSsnucC,0.317,0.475,-10.762,0.0347,0.729,0.956,0.107,0.079,140.035,232325
7H951EAHzWZ5q2qLvX1eNE,0.275,0.341,-12.189,0.0299,0.881,0.965,0.123,0.0439,99.864,191861
4UQ3eqKsa57F9vlRsgRpq0,0.0811,0.256,-21.877,0.0402,0.682,0.961,0.0829,0.0763,61.514,248755
4HmvaFcNIrBVcK1GzEeonS,0.164,0.24,-12.007,0.0378,0.859,0.885,0.116,0.0379,110.596,272859
1loKDrUGOppD5pmOQVTF0j,0.095,0.108,-27.709,0.0452,0.7,0.961,0.108,0.035,67.948,267587
45JUnTOLqPPKEAykM44wrm,0.4,0.641,-12.083,0.0495,0.172,0.952,0.115,0.0887,89.987,191615
7koSMZEQCP9VLLlH0fcaLF,0.342,0.156,-24.637,0.0367,0.734,0.907,0.113,0.0385,120.078,216000
7prKh5kGRFwvKDXIrYIm25,0.207,0.248,-21.635,0.0339,0.256,0.85,0.0906,0.0387,140.184,182880
1s8MxhUx3zmBdLxQ7jABSI,0.0687,0.474,-10.276,0.0492,0.485,0.889,0.103,0.0347,76.181,401001
29tGQmzx9UxW7VqxKPFtwu,0.672,0.825,-6.281,0.0338,0.187,0.928,0.268,0.953,99.998,180000
4Z6QTL1Nrf8QY4pfydZlJN,0.502,0.766,-8.275,0.0624,0.0506,0.072,0.341,0.748,160.035,162938
6ooEFgCxWVVm3gvWTEBYct,0.428,0.36,-12.424,0.028,0.636,0.896,0.304,0.531,75.292,107304
0v7mIuDL6SaJ4d9SuQ5jdI,0.767,0.46,-11.344,0.0446,0.153,0.00664,0.103,0.776,109.992,133636
46whdmct6fFS2WURzipYVG,0.421,0.315,-14.07,0.0339,0.625,0.219,0.317,0.506,134.868,166222
7KxLXEsp2A8a6jY47A71Wn,0.623,0.615,-11.089,0.0475,0.55,0.479,0.401,0.968,149.983,132000
4jBCH48ldxQY7EZGgwBfuL,0.644,0.864,-12.023,0.0704,0.123,0.000134,0.149,0.936,79.982,137250
4F3g7edNb5eIOchHvuM7Rd,0.766,0.776,-10.726,0.044,0.0492,0.727,0.0516,0.671,140.05,136286
0wUD7XRfQSAyAePmZVUmo9,0.852,0.456,-12.733,0.0409,0.206,0.0837,0.309,0.965,120.056,104000
55e7BLkW7gCfEOXLmTPVnG,0.57,0.559,-10.881,0.0318,0.221,0.382,0.0902,0.601,139.999,130714
42jk4OWytERbd9WiWHaxLb,0.735,0.528,-9.202,0.0348,0.583,0.266,0.121,0.931,140.079,129214
3BQnULMX5dLymqQBT2RTGj,0.678,0.653,-11.153,0.0293,0.00995,0.922,0.347,0.858,107.014,158551
2weSR3y3sjol12eRMheCFc,0.706,0.533,-12.851,0.0321,0.0334,0.104,0.0778,0.888,109.955,135818
5dK4cKy1evrpN32av1kD1S,0.562,0.363,-13.334,0.0434,0.698,0.84,0.119,0.35,120.016,142500
73CQslOOER5zp4qCAfRMTs,0.35,0.366,-8.994,0.0425,0.146,0.896,0.083,0.444,160.106,118875
1m1PGRPqCpzd98pkPFDx9o,0.246,0.724,-8.161,0.0516,0.482,0.879,0.158,0.512,159.87,117000
